generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_08,CentralTrackingPV,Oahu,SUN,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_08,CentralTrackingPV,Oahu,SUN,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2050,169.3714639935457,0.0,0.0,81.31386075277135,7139332.697913341,681442.8744457659,46.175284714177906,0.23777793637398603,,
Oahu_CentralTrackingPV_PV_10,Oahu_CentralTrackingPV_PV_10,CentralTrackingPV,Oahu,SUN,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_10,Oahu_CentralTrackingPV_PV_10,CentralTrackingPV,Oahu,SUN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oahu_CentralTrackingPV_PV_10,Oahu_CentralTrackingPV_PV_10,CentralTrackingPV,Oahu,SUN,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
