load_zone,period,AES,Airport_DSG,Battery_Bulk,Battery_Bulk_MWh,CC_152,CIP_CT,CentralTrackingPV,DistBattery,DistBattery_MWh,FlatDistPV,H-Power,Hawaii_Cogen,IC_Barge,IC_Schofield,Kahe_1,Kahe_2,Kahe_3,Kahe_4,Kahe_5,Kahe_6,Kalaeloa_CC1,Kalaeloa_CC2,Kalaeloa_CC3,OnshoreWind,SlopedDistPV,Tesoro_Hawaii,Waiau_10,Waiau_3,Waiau_4,Waiau_5,Waiau_6,Waiau_7,Waiau_8,Waiau_9,hydro,fuel cells
Oahu,2020,180.0,8.0,0.0,0.0,0.0,113.0,185.7,38.097,152.388,370.7,73.0,12.2,0.0,48.84,82.1,82.1,86.1,85.3,134.3,134.4,90.0,90.0,28.0,99.0,303.299999999999,20.0,49.9,46.6,46.6,54.5,53.5,82.9,86.1,52.9,0.0,0.0
Oahu,2023,0.0,8.0,426.5,1530.99,0.0,113.0,450.7,63.893,255.572,442.21299999999997,73.0,12.2,0.0,48.84,82.1,82.1,86.1,85.3,134.3,134.4,90.0,90.0,28.0,123.0,303.299999999999,20.0,49.9,0.0,0.0,54.5,53.5,82.9,86.1,52.9,0.0,0.0
Oahu,2025,0.0,8.0,598.5,2345.99,150.586,113.0,777.7,72.167,288.668,489.62199999999996,73.0,12.2,0.0,48.84,82.1,82.1,86.1,85.3,134.3,134.4,90.0,90.0,28.0,123.0,303.299999999999,20.0,49.9,0.0,0.0,54.5,53.5,82.9,86.1,52.9,0.0,0.0
Oahu,2030,0.0,8.0,598.5,2700.618150036371,150.586,113.0,1572.2900012038972,105.554,422.216,631.3519999999999,73.0,12.2,0.0,48.84,82.1,82.1,86.1,85.3,134.3,134.4,90.0,90.0,28.0,323.0,303.299999999999,20.0,49.9,0.0,0.0,0.0,0.0,82.9,86.1,52.9,150.0,0.0
Oahu,2035,0.0,8.0,598.5,3715.8567170836104,150.586,113.0,1912.357424447654,150.443,601.772,793.5249999999999,73.0,12.2,0.0,48.84,0.0,0.0,86.1,85.3,134.3,134.4,90.0,90.0,28.0,323.0,303.299999999999,20.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,52.9,150.0,0.0
Oahu,2040,0.0,8.0,618.3525344434206,4594.726743784238,150.586,113.0,2147.3572579451784,199.16500000000002,796.6600000000001,958.8589999999999,73.0,12.2,0.0,48.84,0.0,0.0,0.0,0.0,134.3,134.4,90.0,90.0,28.0,323.0,303.299999999999,20.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,52.9,150.0,0.0
Oahu,2045,0.0,8.0,886.5866037209192,7000.0540819152175,150.586,113.0,3211.7816543707545,250.288,1001.152,1318.7649999999994,73.0,0.0,0.0,48.84,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,28.0,323.0,113.68999999999964,0.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,52.9,150.0,0.0
Oahu,2050,0.0,8.0,943.739079557549,7641.553011563485,150.586,113.0,3608.1881783097124,250.28799999999998,1001.1519999999999,1265.625105285036,73.0,0.0,16.786392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,28.0,323.0,166.82989471496344,0.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,52.9,150.0,0.0
