owner,variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
PPA,storage_load,0.0,0.0,0.0,39782.1186366741,39782.1186366741,76646.05176569807,76646.05176569807,76646.05176569807,76646.05176569807,76646.05176569807,106617.44951439116,106617.44951439116,106617.44951439116,106617.44951439116,106617.44951439116,144440.79135837726,144440.79135837726,144440.79135837726,144440.79135837726,144440.79135837726,177673.6835433883,177673.6835433883,177673.6835433883,177673.6835433883,177673.6835433883,267090.8739823035,267090.8739823035,267090.8739823035,267090.8739823035,267090.8739823035
PPA,storage_net_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4038.0762438789857,-4038.0762438789857,-4038.0762438789857,-4038.0762438789857,-4038.0762438789857,-1754.0055027479093,-1754.0055027479093,-1754.0055027479093,-1754.0055027479093,-1754.0055027479093,-5393.379158089817,-5393.379158089817,-5393.379158089817,-5393.379158089817,-5393.379158089817,-7152.047830521275,-7152.047830521275,-7152.047830521275,-7152.047830521275,-7152.047830521275
PPA,total_output,3819775.130623386,3819775.130623386,3819775.130623386,3791390.7044395525,3791390.7044395525,5731788.828839832,5731788.828839832,5731788.828839832,5731788.828839832,5731788.828839832,7136732.115906041,7136732.115906041,7136732.115906041,7136732.115906041,7136732.115906041,7354420.098111968,7354420.098111968,7354420.098111968,7354420.098111968,7354420.098111968,7631344.520494873,7631344.520494873,7631344.520494873,7631344.520494873,7631344.520494873,8274165.141506611,8274165.141506611,8274165.141506611,8274165.141506611,8274165.141506611
PPA,variable_om,79713937.5145821,79713937.5145821,79713937.5145821,74914172.36031717,74914172.36031717,80610305.26369615,80610305.26369615,80610305.26369615,80610305.26369615,80610305.26369615,78516190.97576085,78516190.97576085,78516190.97576085,78516190.97576085,78516190.97576085,77310581.44863187,77310581.44863187,77310581.44863187,77310581.44863187,77310581.44863187,76694508.06051317,76694508.06051317,76694508.06051317,76694508.06051317,76694508.06051317,60478969.859365195,60478969.859365195,60478969.859365195,60478969.859365195,60478969.859365195
distributed,amortized_cost,228934542.09592152,228934542.09592152,228934542.09592152,246526540.1805799,246526540.1805799,255733000.91267055,255733000.91267055,255733000.91267055,255733000.91267055,255733000.91267055,277477003.7784766,277477003.7784766,277477003.7784766,277477003.7784766,277477003.7784766,297996882.0538348,297996882.0538348,297996882.0538348,297996882.0538348,297996882.0538348,319342762.1484629,319342762.1484629,319342762.1484629,319342762.1484629,319342762.1484629,248563612.0270092,248563612.0270092,248563612.0270092,248563612.0270092,248563612.0270092
distributed,capacity_added,179.09699999999987,0.0,0.0,97.309,0.0,55.683,0.0,0.0,0.0,0.0,175.117,0.0,0.0,0.0,0.0,245.159,0.0,0.0,0.0,0.0,248.126,0.0,0.0,0.0,0.0,537.8059999999994,0.0,0.0,0.0,0.0
distributed,capacity_in_place,712.0969999999991,712.0969999999991,712.0969999999991,809.4059999999992,809.4059999999992,865.0889999999991,865.0889999999991,865.0889999999991,865.0889999999991,865.0889999999991,1040.2059999999992,1040.2059999999992,1040.2059999999992,1040.2059999999992,1040.2059999999992,1247.267999999999,1247.267999999999,1247.267999999999,1247.267999999999,1247.267999999999,1461.3239999999992,1461.3239999999992,1461.3239999999992,1461.3239999999992,1461.3239999999992,1682.742999999999,1682.742999999999,1682.742999999999,1682.742999999999,1682.742999999999
distributed,capacity_retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.097,0.0,0.0,0.0,0.0,34.07,0.0,0.0,0.0,0.0,316.3869999999993,0.0,0.0,0.0,0.0
distributed,capital_outlay,397575014.5224024,0.0,0.0,225175018.82501844,0.0,122108977.74296203,0.0,0.0,0.0,0.0,284140908.5643432,0.0,0.0,0.0,0.0,351714575.30882055,0.0,0.0,0.0,0.0,334264186.309312,0.0,0.0,0.0,0.0,728889962.1895959,0.0,0.0,0.0,0.0
distributed,fixed_om,5739491.066182397,5739491.066182397,5739491.066182397,7350639.317644177,7350639.317644177,8058202.29358483,8058202.29358483,8058202.29358483,8058202.29358483,8058202.29358483,9864652.321448086,9864652.321448086,9864652.321448086,9864652.321448086,9864652.321448086,11258915.643912837,11258915.643912837,11258915.643912837,11258915.643912837,11258915.643912837,12918579.309232332,12918579.309232332,12918579.309232332,12918579.309232332,12918579.309232332,16563714.600076487,16563714.600076487,16563714.600076487,16563714.600076487,16563714.600076487
distributed,renewable_output,1166153.6553163596,1166153.6553163596,1166153.6553163596,1292570.4151263337,1292570.4151263337,1376377.4455380216,1376377.4455380216,1376377.4455380216,1376377.4455380216,1376377.4455380216,1464755.1330233037,1464755.1330233037,1464755.1330233037,1464755.1330233037,1464755.1330233037,1638784.6513281516,1638784.6513281516,1638784.6513281516,1638784.6513281516,1638784.6513281516,1842367.6761477801,1842367.6761477801,1842367.6761477801,1842367.6761477801,1842367.6761477801,1906072.5355549543,1906072.5355549543,1906072.5355549543,1906072.5355549543,1906072.5355549543
distributed,storage_load,6372.803226971006,6372.803226971006,6372.803226971006,10131.453325589899,10131.453325589899,10123.253060348752,10123.253060348752,10123.253060348752,10123.253060348752,10123.253060348752,17196.067515689214,17196.067515689214,17196.067515689214,17196.067515689214,17196.067515689214,23846.83415893279,23846.83415893279,23846.83415893279,23846.83415893279,23846.83415893279,31253.51176703489,31253.51176703489,31253.51176703489,31253.51176703489,31253.51176703489,39565.76587976666,39565.76587976666,39565.76587976666,39565.76587976666,39565.76587976666
distributed,total_output,1166153.6553163596,1166153.6553163596,1166153.6553163596,1292570.4151263337,1292570.4151263337,1376377.4455380216,1376377.4455380216,1376377.4455380216,1376377.4455380216,1376377.4455380216,1464755.1330233037,1464755.1330233037,1464755.1330233037,1464755.1330233037,1464755.1330233037,1638784.6513281516,1638784.6513281516,1638784.6513281516,1638784.6513281516,1638784.6513281516,1842367.6761477801,1842367.6761477801,1842367.6761477801,1842367.6761477801,1842367.6761477801,1906072.5355549543,1906072.5355549543,1906072.5355549543,1906072.5355549543,1906072.5355549543
system,co2_emissions,4709714.95046183,4709714.95046183,4709714.95046183,3706064.1752878604,3706064.1752878604,2952996.878025048,2952996.878025048,2952996.878025048,2952996.878025048,2952996.878025048,1436385.0146546843,1436385.0146546843,1436385.0146546843,1436385.0146546843,1436385.0146546843,1142979.9484546485,1142979.9484546485,1142979.9484546485,1142979.9484546485,1142979.9484546485,1018526.761792702,1018526.761792702,1018526.761792702,1018526.761792702,1018526.761792702,0.0,0.0,0.0,0.0,0.0
system,ev_load,24646.04553986998,24646.04553986998,24646.04553986998,44094.82351228487,44094.82351228487,63752.44387423623,63752.44387423623,63752.44387423623,63752.44387423623,63752.44387423623,145082.01493871099,145082.01493871099,145082.01493871099,145082.01493871099,145082.01493871099,287956.64512725704,287956.64512725704,287956.64512725704,287956.64512725704,287956.64512725704,523472.70188441884,523472.70188441884,523472.70188441884,523472.70188441884,523472.70188441884,925893.4814995895,925893.4814995895,925893.4814995895,925893.4814995895,925893.4814995895
system,gross_load,7917644.353182679,7917644.353182679,7917644.353182679,8056386.051654423,8056386.051654423,8223605.444129768,8223605.444129768,8223605.444129768,8223605.444129768,8223605.444129768,8425359.900663232,8425359.900663232,8425359.900663232,8425359.900663232,8425359.900663232,8573907.748737168,8573907.748737168,8573907.748737168,8573907.748737168,8573907.748737168,8798578.155055901,8798578.155055901,8798578.155055901,8798578.155055901,8798578.155055901,9000426.747959584,9000426.747959584,9000426.747959584,9000426.747959584,9000426.747959584
