owner,variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
PPA,storage_load,0.0,0.0,0.0,39533.47590506863,39533.47590506863,71122.52048242914,71122.52048242914,71122.52048242914,71122.52048242914,71122.52048242914,146448.48517769776,146448.48517769776,146448.48517769776,146448.48517769776,146448.48517769776,173463.1475868299,173463.1475868299,173463.1475868299,173463.1475868299,173463.1475868299,184482.30286475288,184482.30286475288,184482.30286475288,184482.30286475288,184482.30286475288,241153.1250644479,241153.1250644479,241153.1250644479,241153.1250644479,241153.1250644479
PPA,storage_net_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5010.136658790868,5010.136658790868,5010.136658790868,5010.136658790868,5010.136658790868,-8064.133180493303,-8064.133180493303,-8064.133180493303,-8064.133180493303,-8064.133180493303,-2408.120923323768,-2408.120923323768,-2408.120923323768,-2408.120923323768,-2408.120923323768,-22690.82234472375,-22690.82234472375,-22690.82234472375,-22690.82234472375,-22690.82234472375
PPA,total_output,3799657.8223706973,3799657.8223706973,3799657.8223706973,3791390.7044395525,3791390.7044395525,4578140.57226652,4578140.57226652,4578140.57226652,4578140.57226652,4578140.57226652,7080368.971954643,7080368.971954643,7080368.971954643,7080368.971954643,7080368.971954643,7210557.458614994,7210557.458614994,7210557.458614994,7210557.458614994,7210557.458614994,7484407.182470447,7484407.182470447,7484407.182470447,7484407.182470447,7484407.182470447,8365850.647210849,8365850.647210849,8365850.647210849,8365850.647210849,8365850.647210849
PPA,variable_om,79697735.90879673,79697735.90879673,79697735.90879673,74914172.36031717,74914172.36031717,74914172.36031725,74914172.36031725,74914172.36031725,74914172.36031725,74914172.36031725,74501316.25583664,74501316.25583664,74501316.25583664,74501316.25583664,74501316.25583664,74387745.19001873,74387745.19001873,74387745.19001873,74387745.19001873,74387745.19001873,74360474.85369396,74360474.85369396,74360474.85369396,74360474.85369396,74360474.85369396,58910064.14678649,58910064.14678649,58910064.14678649,58910064.14678649,58910064.14678649
distributed,amortized_cost,228934542.09592152,228934542.09592152,228934542.09592152,246526540.1805799,246526540.1805799,255733000.91267055,255733000.91267055,255733000.91267055,255733000.91267055,255733000.91267055,277477003.7784766,277477003.7784766,277477003.7784766,277477003.7784766,277477003.7784766,297996882.0538348,297996882.0538348,297996882.0538348,297996882.0538348,297996882.0538348,320230918.0522642,320230918.0522642,320230918.0522642,320230918.0522642,320230918.0522642,252399676.50009987,252399676.50009987,252399676.50009987,252399676.50009987,252399676.50009987
distributed,capacity_added,179.09699999999987,0.0,0.0,97.309,0.0,55.683,0.0,0.0,0.0,0.0,175.117,0.0,0.0,0.0,0.0,245.159,0.0,0.0,0.0,0.0,248.12599999999998,0.0,0.0,0.0,0.0,537.8059999999994,0.0,0.0,0.0,0.0
distributed,capacity_in_place,712.0969999999991,712.0969999999991,712.0969999999991,809.4059999999992,809.4059999999992,865.0889999999991,865.0889999999991,865.0889999999991,865.0889999999991,865.0889999999991,1040.2059999999992,1040.2059999999992,1040.2059999999992,1040.2059999999992,1040.2059999999992,1247.267999999999,1247.267999999999,1247.267999999999,1247.267999999999,1247.267999999999,1461.3239999999992,1461.3239999999992,1461.3239999999992,1461.3239999999992,1461.3239999999992,1682.742999999999,1682.742999999999,1682.742999999999,1682.742999999999,1682.742999999999
distributed,capacity_retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.097,0.0,0.0,0.0,0.0,34.07,0.0,0.0,0.0,0.0,316.3869999999993,0.0,0.0,0.0,0.0
distributed,capital_outlay,397575014.5224024,0.0,0.0,225175018.82501844,0.0,122108977.74296203,0.0,0.0,0.0,0.0,284140908.5643432,0.0,0.0,0.0,0.0,351714575.3088206,0.0,0.0,0.0,0.0,346489502.3613359,0.0,0.0,0.0,0.0,769467425.8958924,0.0,0.0,0.0,0.0
distributed,fixed_om,5739491.066182397,5739491.066182397,5739491.066182397,7350639.317644177,7350639.317644177,8058202.29358483,8058202.29358483,8058202.29358483,8058202.29358483,8058202.29358483,9864652.321448086,9864652.321448086,9864652.321448086,9864652.321448086,9864652.321448086,11258915.643912839,11258915.643912839,11258915.643912839,11258915.643912839,11258915.643912839,13005804.934238745,13005804.934238745,13005804.934238745,13005804.934238745,13005804.934238745,16942613.147003323,16942613.147003323,16942613.147003323,16942613.147003323,16942613.147003323
distributed,renewable_output,1166153.6553163594,1166153.6553163594,1166153.6553163594,1292570.4151263337,1292570.4151263337,1376377.4455380219,1376377.4455380219,1376377.4455380219,1376377.4455380219,1376377.4455380219,1382064.4042701747,1382064.4042701747,1382064.4042701747,1382064.4042701747,1382064.4042701747,1621699.148817611,1621699.148817611,1621699.148817611,1621699.148817611,1621699.148817611,1832103.4567831585,1832103.4567831585,1832103.4567831585,1832103.4567831585,1832103.4567831585,1750214.3009597145,1750214.3009597145,1750214.3009597145,1750214.3009597145,1750214.3009597145
distributed,storage_load,6054.7799020715975,6054.7799020715975,6054.7799020715975,9627.8554685622,9627.8554685622,10573.461993053676,10573.461993053676,10573.461993053676,10573.461993053676,10573.461993053676,16730.893342988104,16730.893342988104,16730.893342988104,16730.893342988104,16730.893342988104,22954.501964163843,22954.501964163843,22954.501964163843,22954.501964163843,22954.501964163843,30816.587344940883,30816.587344940883,30816.587344940883,30816.587344940883,30816.587344940883,26560.144739942414,26560.144739942414,26560.144739942414,26560.144739942414,26560.144739942414
distributed,total_output,1166153.6553163594,1166153.6553163594,1166153.6553163594,1292570.4151263337,1292570.4151263337,1376377.4455380219,1376377.4455380219,1376377.4455380219,1376377.4455380219,1376377.4455380219,1382064.4042701747,1382064.4042701747,1382064.4042701747,1382064.4042701747,1382064.4042701747,1621699.148817611,1621699.148817611,1621699.148817611,1621699.148817611,1621699.148817611,1832103.4567831585,1832103.4567831585,1832103.4567831585,1832103.4567831585,1832103.4567831585,1750214.3009597145,1750214.3009597145,1750214.3009597145,1750214.3009597145,1750214.3009597145
system,co2_emissions,4709071.918387295,4709071.918387295,4709071.918387295,3704967.8427181086,3704967.8427181086,3195433.2793788225,3195433.2793788225,3195433.2793788225,3195433.2793788225,3195433.2793788225,1227142.890997858,1227142.890997858,1227142.890997858,1227142.890997858,1227142.890997858,1093030.6727585637,1093030.6727585637,1093030.6727585637,1093030.6727585637,1093030.6727585637,1072971.0556139136,1072971.0556139136,1072971.0556139136,1072971.0556139136,1072971.0556139136,0.0,0.0,0.0,0.0,0.0
system,ev_load,24646.045539869985,24646.045539869985,24646.045539869985,44094.823512284835,44094.823512284835,63752.44387423622,63752.44387423622,63752.44387423622,63752.44387423622,63752.44387423622,145082.01493871099,145082.01493871099,145082.01493871099,145082.01493871099,145082.01493871099,287956.64512725675,287956.64512725675,287956.64512725675,287956.64512725675,287956.64512725675,523472.7018844189,523472.7018844189,523472.7018844189,523472.7018844189,523472.7018844189,925893.4814995895,925893.4814995895,925893.4814995895,925893.4814995895,925893.4814995895
system,gross_load,7917644.353182679,7917644.353182679,7917644.353182679,8056386.051654423,8056386.051654423,8223605.444129768,8223605.444129768,8223605.444129768,8223605.444129768,8223605.444129768,8425359.900663232,8425359.900663232,8425359.900663232,8425359.900663232,8425359.900663232,8573907.748737168,8573907.748737168,8573907.748737168,8573907.748737168,8573907.748737168,8798578.155055901,8798578.155055901,8798578.155055901,8798578.155055901,8798578.155055901,9000426.747959584,9000426.747959584,9000426.747959584,9000426.747959584,9000426.747959584
