scenario,max_demand_response_share,total_cost,cost_per_kwh,cost_per_kwh_2020,cost_per_kwh_2023,cost_per_kwh_2025,cost_per_kwh_2030,cost_per_kwh_2035,cost_per_kwh_2040,cost_per_kwh_2045,cost_per_kwh_2050,renewable_share_all_years,renewable_share_2020,renewable_share_2023,renewable_share_2025,renewable_share_2030,renewable_share_2035,renewable_share_2040,renewable_share_2045,renewable_share_2050,biofuel_share_all_years,biofuel_share_2020,biofuel_share_2023,biofuel_share_2025,biofuel_share_2030,biofuel_share_2035,biofuel_share_2040,biofuel_share_2045,biofuel_share_2050
,0.1,26537738466.714317,0.13972158719518354,0.1495733438996652,0.15473390136643467,0.15592562172133442,0.14085301163787325,0.13881670646177893,0.13309104518731457,0.12061998579494539,0.11951988232281768,0.7657671604938132,0.3000000000000006,0.3700773190147659,0.46435848335272645,0.7657671075611621,0.8189751888128003,0.8327896484288494,0.9999999999999987,0.999999999999999,0.007740872010556926,0.028457427801886075,4.585957926862465e-05,0.0,0.0002349884683686167,0.00023252800511179718,0.0002813961036891947,0.01939736994932095,0.014960595386856004
