generation_project,timepoint,load_zone,ChargeMW,DischargeMW,StateOfCharge
Oahu_Battery_Bulk,2020-02-20 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 14:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 16:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 18:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 14:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 16:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 18:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 14:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 16:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 18:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 14:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 16:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 18:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 14:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 16:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 18:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 14:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 16:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 18:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 14:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 16:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 18:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 14:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 16:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 18:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 14:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 16:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 18:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 14:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 16:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 18:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-01-12 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-01-12 02:00,Oahu,4.91294,0,8.84329
Oahu_Battery_Bulk,2023-01-12 04:00,Oahu,0,0,8.84329
Oahu_Battery_Bulk,2023-01-12 06:00,Oahu,0,4.42164,0
Oahu_Battery_Bulk,2023-01-12 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-01-12 10:00,Oahu,125.638,0,226.148
Oahu_Battery_Bulk,2023-01-12 12:00,Oahu,0,0,226.148
Oahu_Battery_Bulk,2023-01-12 14:00,Oahu,76.0926,0,363.115
Oahu_Battery_Bulk,2023-01-12 16:00,Oahu,99.3206,0,541.892
Oahu_Battery_Bulk,2023-01-12 18:00,Oahu,0,201.798,138.296
Oahu_Battery_Bulk,2023-01-12 20:00,Oahu,0,69.1479,0
Oahu_Battery_Bulk,2023-01-12 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-01-19 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-01-19 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-01-19 04:00,Oahu,27.899,0,50.2182
Oahu_Battery_Bulk,2023-01-19 06:00,Oahu,0,0,50.2182
Oahu_Battery_Bulk,2023-01-19 08:00,Oahu,0,0,50.2182
Oahu_Battery_Bulk,2023-01-19 10:00,Oahu,116.845,0,260.54
Oahu_Battery_Bulk,2023-01-19 12:00,Oahu,0,0,260.54
Oahu_Battery_Bulk,2023-01-19 14:00,Oahu,160.559,0,549.546
Oahu_Battery_Bulk,2023-01-19 16:00,Oahu,0,0,549.546
Oahu_Battery_Bulk,2023-01-19 18:00,Oahu,0,203.114,143.318
Oahu_Battery_Bulk,2023-01-19 20:00,Oahu,0,71.6589,0
Oahu_Battery_Bulk,2023-01-19 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-02-12 00:00,Oahu,12.4404,0,60.3556
Oahu_Battery_Bulk,2023-02-12 02:00,Oahu,25.1444,0,105.615
Oahu_Battery_Bulk,2023-02-12 04:00,Oahu,19.75,0,141.165
Oahu_Battery_Bulk,2023-02-12 06:00,Oahu,0,70.5827,0
Oahu_Battery_Bulk,2023-02-12 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-02-12 10:00,Oahu,116.886,0,210.395
Oahu_Battery_Bulk,2023-02-12 12:00,Oahu,81.5453,0,357.176
Oahu_Battery_Bulk,2023-02-12 14:00,Oahu,115.714,0,565.462
Oahu_Battery_Bulk,2023-02-12 16:00,Oahu,85.3736,0,719.134
Oahu_Battery_Bulk,2023-02-12 18:00,Oahu,0,209.641,299.853
Oahu_Battery_Bulk,2023-02-12 20:00,Oahu,0,130.945,37.9629
Oahu_Battery_Bulk,2023-02-12 22:00,Oahu,0,0,37.9629
Oahu_Battery_Bulk,2023-02-20 00:00,Oahu,64.1469,0,115.464
Oahu_Battery_Bulk,2023-02-20 02:00,Oahu,62.5572,0,228.067
Oahu_Battery_Bulk,2023-02-20 04:00,Oahu,63.1292,0,341.7
Oahu_Battery_Bulk,2023-02-20 06:00,Oahu,0,46.1425,249.415
Oahu_Battery_Bulk,2023-02-20 08:00,Oahu,79.9029,0,393.24
Oahu_Battery_Bulk,2023-02-20 10:00,Oahu,0,0,393.24
Oahu_Battery_Bulk,2023-02-20 12:00,Oahu,0,0,393.24
Oahu_Battery_Bulk,2023-02-20 14:00,Oahu,159.425,0,680.205
Oahu_Battery_Bulk,2023-02-20 16:00,Oahu,0,0.760821,678.683
Oahu_Battery_Bulk,2023-02-20 18:00,Oahu,0,236.948,204.788
Oahu_Battery_Bulk,2023-02-20 20:00,Oahu,0,102.394,0
Oahu_Battery_Bulk,2023-02-20 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-04-10 00:00,Oahu,58.9375,0,106.087
Oahu_Battery_Bulk,2023-04-10 02:00,Oahu,0,0,106.087
Oahu_Battery_Bulk,2023-04-10 04:00,Oahu,22.686,0,146.922
Oahu_Battery_Bulk,2023-04-10 06:00,Oahu,0,73.4611,0
Oahu_Battery_Bulk,2023-04-10 08:00,Oahu,86.998,0,156.596
Oahu_Battery_Bulk,2023-04-10 10:00,Oahu,0,0,156.596
Oahu_Battery_Bulk,2023-04-10 12:00,Oahu,119.091,0,370.96
Oahu_Battery_Bulk,2023-04-10 14:00,Oahu,0,0,370.96
Oahu_Battery_Bulk,2023-04-10 16:00,Oahu,120.978,0,588.72
Oahu_Battery_Bulk,2023-04-10 18:00,Oahu,0,195.139,198.443
Oahu_Battery_Bulk,2023-04-10 20:00,Oahu,0,99.2214,0
Oahu_Battery_Bulk,2023-04-10 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-05-02 00:00,Oahu,13.299,0,23.9382
Oahu_Battery_Bulk,2023-05-02 02:00,Oahu,63.8542,0,138.876
Oahu_Battery_Bulk,2023-05-02 04:00,Oahu,34.4311,0,200.852
Oahu_Battery_Bulk,2023-05-02 06:00,Oahu,0,3.84025,193.171
Oahu_Battery_Bulk,2023-05-02 08:00,Oahu,139.785,0,444.785
Oahu_Battery_Bulk,2023-05-02 10:00,Oahu,123.315,0,666.751
Oahu_Battery_Bulk,2023-05-02 12:00,Oahu,0,0,666.751
Oahu_Battery_Bulk,2023-05-02 14:00,Oahu,0,0,666.751
Oahu_Battery_Bulk,2023-05-02 16:00,Oahu,0,0,666.751
Oahu_Battery_Bulk,2023-05-02 18:00,Oahu,0,172.63,321.491
Oahu_Battery_Bulk,2023-05-02 20:00,Oahu,0,156.238,9.01413
Oahu_Battery_Bulk,2023-05-02 22:00,Oahu,0,4.50707,0
Oahu_Battery_Bulk,2023-06-17 00:00,Oahu,0,0,4.04654
Oahu_Battery_Bulk,2023-06-17 02:00,Oahu,0,0,4.04654
Oahu_Battery_Bulk,2023-06-17 04:00,Oahu,0,0,4.04654
Oahu_Battery_Bulk,2023-06-17 06:00,Oahu,0,2.02327,0
Oahu_Battery_Bulk,2023-06-17 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-06-17 10:00,Oahu,192.917,0,347.25
Oahu_Battery_Bulk,2023-06-17 12:00,Oahu,0,0,347.25
Oahu_Battery_Bulk,2023-06-17 14:00,Oahu,157.936,0,631.535
Oahu_Battery_Bulk,2023-06-17 16:00,Oahu,0,0,631.535
Oahu_Battery_Bulk,2023-06-17 18:00,Oahu,0,140.082,351.371
Oahu_Battery_Bulk,2023-06-17 20:00,Oahu,0,166.893,17.585
Oahu_Battery_Bulk,2023-06-17 22:00,Oahu,0,6.76922,4.04654
Oahu_Battery_Bulk,2023-08-18 00:00,Oahu,0,0,11.096
Oahu_Battery_Bulk,2023-08-18 02:00,Oahu,17.3362,0,42.3011
Oahu_Battery_Bulk,2023-08-18 04:00,Oahu,33.265,0,102.178
Oahu_Battery_Bulk,2023-08-18 06:00,Oahu,0,51.0891,0
Oahu_Battery_Bulk,2023-08-18 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-08-18 10:00,Oahu,149.485,0,269.074
Oahu_Battery_Bulk,2023-08-18 12:00,Oahu,148.961,0,537.203
Oahu_Battery_Bulk,2023-08-18 14:00,Oahu,0,0,537.203
Oahu_Battery_Bulk,2023-08-18 16:00,Oahu,88.8087,0,697.059
Oahu_Battery_Bulk,2023-08-18 18:00,Oahu,0,131.686,433.687
Oahu_Battery_Bulk,2023-08-18 20:00,Oahu,0,211.295,11.096
Oahu_Battery_Bulk,2023-08-18 22:00,Oahu,0,0,11.096
Oahu_Battery_Bulk,2023-09-10 00:00,Oahu,0,0,242.967
Oahu_Battery_Bulk,2023-09-10 02:00,Oahu,0,0,242.967
Oahu_Battery_Bulk,2023-09-10 04:00,Oahu,8.03407,0,257.428
Oahu_Battery_Bulk,2023-09-10 06:00,Oahu,0,128.714,0
Oahu_Battery_Bulk,2023-09-10 08:00,Oahu,136.534,0,245.76
Oahu_Battery_Bulk,2023-09-10 10:00,Oahu,160.029,0,533.813
Oahu_Battery_Bulk,2023-09-10 12:00,Oahu,0,0,533.813
Oahu_Battery_Bulk,2023-09-10 14:00,Oahu,0,0,533.813
Oahu_Battery_Bulk,2023-09-10 16:00,Oahu,108.086,0,728.367
Oahu_Battery_Bulk,2023-09-10 18:00,Oahu,0,162.697,402.972
Oahu_Battery_Bulk,2023-09-10 20:00,Oahu,0,90.2101,222.552
Oahu_Battery_Bulk,2023-09-10 22:00,Oahu,11.3417,0,242.967
Oahu_Battery_Bulk,2023-09-22 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-09-22 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-09-22 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-09-22 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-09-22 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-09-22 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-09-22 12:00,Oahu,167.459,0,301.426
Oahu_Battery_Bulk,2023-09-22 14:00,Oahu,128.649,0,532.993
Oahu_Battery_Bulk,2023-09-22 16:00,Oahu,99.2189,0,711.588
Oahu_Battery_Bulk,2023-09-22 18:00,Oahu,0,215.799,279.99
Oahu_Battery_Bulk,2023-09-22 20:00,Oahu,0,111.323,57.3433
Oahu_Battery_Bulk,2023-09-22 22:00,Oahu,0,28.6716,0
Oahu_Battery_Bulk,2023-10-27 00:00,Oahu,0,0,3.0167
Oahu_Battery_Bulk,2023-10-27 02:00,Oahu,43.9005,0,82.0376
Oahu_Battery_Bulk,2023-10-27 04:00,Oahu,0,0,82.0376
Oahu_Battery_Bulk,2023-10-27 06:00,Oahu,0,0,82.0376
Oahu_Battery_Bulk,2023-10-27 08:00,Oahu,0,0,82.0376
Oahu_Battery_Bulk,2023-10-27 10:00,Oahu,0,0,82.0376
Oahu_Battery_Bulk,2023-10-27 12:00,Oahu,26.1318,0,129.075
Oahu_Battery_Bulk,2023-10-27 14:00,Oahu,170.213,0,435.459
Oahu_Battery_Bulk,2023-10-27 16:00,Oahu,0,0,435.459
Oahu_Battery_Bulk,2023-10-27 18:00,Oahu,0,156.495,122.469
Oahu_Battery_Bulk,2023-10-27 20:00,Oahu,0,61.2347,0
Oahu_Battery_Bulk,2023-10-27 22:00,Oahu,1.67594,0,3.0167
Oahu_Battery_Bulk,2023-11-22 00:00,Oahu,0,0,33.1972
Oahu_Battery_Bulk,2023-11-22 02:00,Oahu,49.2955,0,121.929
Oahu_Battery_Bulk,2023-11-22 04:00,Oahu,0,0,121.929
Oahu_Battery_Bulk,2023-11-22 06:00,Oahu,0,0,121.929
Oahu_Battery_Bulk,2023-11-22 08:00,Oahu,0,0,121.929
Oahu_Battery_Bulk,2023-11-22 10:00,Oahu,109.043,0,318.206
Oahu_Battery_Bulk,2023-11-22 12:00,Oahu,0,0,318.206
Oahu_Battery_Bulk,2023-11-22 14:00,Oahu,0,0,318.206
Oahu_Battery_Bulk,2023-11-22 16:00,Oahu,0,0,318.206
Oahu_Battery_Bulk,2023-11-22 18:00,Oahu,0,127.761,62.683
Oahu_Battery_Bulk,2023-11-22 20:00,Oahu,0,31.3415,0
Oahu_Battery_Bulk,2023-11-22 22:00,Oahu,18.4429,0,33.1972
Oahu_Battery_Bulk,2023-12-15 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-12-15 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2023-12-15 04:00,Oahu,27.1514,0,48.8726
Oahu_Battery_Bulk,2023-12-15 06:00,Oahu,12.1358,0,70.717
Oahu_Battery_Bulk,2023-12-15 08:00,Oahu,0,0,70.717
Oahu_Battery_Bulk,2023-12-15 10:00,Oahu,0,0,70.717
Oahu_Battery_Bulk,2023-12-15 12:00,Oahu,132.166,0,308.616
Oahu_Battery_Bulk,2023-12-15 14:00,Oahu,56.9196,0,411.072
Oahu_Battery_Bulk,2023-12-15 16:00,Oahu,55.6012,0,511.154
Oahu_Battery_Bulk,2023-12-15 18:00,Oahu,0,170.551,170.051
Oahu_Battery_Bulk,2023-12-15 20:00,Oahu,0,85.0255,0
Oahu_Battery_Bulk,2023-12-15 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-12 00:00,Oahu,0,0,160.553
Oahu_Battery_Bulk,2025-01-12 02:00,Oahu,0,0,160.553
Oahu_Battery_Bulk,2025-01-12 04:00,Oahu,0,0,160.553
Oahu_Battery_Bulk,2025-01-12 06:00,Oahu,0,80.2766,0
Oahu_Battery_Bulk,2025-01-12 08:00,Oahu,20.6857,0,37.2343
Oahu_Battery_Bulk,2025-01-12 10:00,Oahu,163.445,0,331.435
Oahu_Battery_Bulk,2025-01-12 12:00,Oahu,158.284,0,616.347
Oahu_Battery_Bulk,2025-01-12 14:00,Oahu,105.341,0,805.96
Oahu_Battery_Bulk,2025-01-12 16:00,Oahu,176.765,0,1124.14
Oahu_Battery_Bulk,2025-01-12 18:00,Oahu,0,263.59,596.958
Oahu_Battery_Bulk,2025-01-12 20:00,Oahu,0,156.089,284.779
Oahu_Battery_Bulk,2025-01-12 22:00,Oahu,0,62.1131,160.553
Oahu_Battery_Bulk,2025-01-19 00:00,Oahu,0,0,357.201
Oahu_Battery_Bulk,2025-01-19 02:00,Oahu,0,0,357.201
Oahu_Battery_Bulk,2025-01-19 04:00,Oahu,0,0,357.201
Oahu_Battery_Bulk,2025-01-19 06:00,Oahu,0,178.601,0
Oahu_Battery_Bulk,2025-01-19 08:00,Oahu,184.903,0,332.825
Oahu_Battery_Bulk,2025-01-19 10:00,Oahu,36.91,0,399.263
Oahu_Battery_Bulk,2025-01-19 12:00,Oahu,247.205,0,844.231
Oahu_Battery_Bulk,2025-01-19 14:00,Oahu,212.529,0,1226.78
Oahu_Battery_Bulk,2025-01-19 16:00,Oahu,0,16.0113,1194.76
Oahu_Battery_Bulk,2025-01-19 18:00,Oahu,0,212.474,769.811
Oahu_Battery_Bulk,2025-01-19 20:00,Oahu,0,190.923,387.966
Oahu_Battery_Bulk,2025-01-19 22:00,Oahu,0,15.3822,357.201
Oahu_Battery_Bulk,2025-02-12 00:00,Oahu,0,0,382.229
Oahu_Battery_Bulk,2025-02-12 02:00,Oahu,0,0,382.229
Oahu_Battery_Bulk,2025-02-12 04:00,Oahu,0,0,382.229
Oahu_Battery_Bulk,2025-02-12 06:00,Oahu,0,191.114,0
Oahu_Battery_Bulk,2025-02-12 08:00,Oahu,139.685,0,251.434
Oahu_Battery_Bulk,2025-02-12 10:00,Oahu,193.809,0,600.29
Oahu_Battery_Bulk,2025-02-12 12:00,Oahu,233.988,0,1021.47
Oahu_Battery_Bulk,2025-02-12 14:00,Oahu,177.972,0,1341.82
Oahu_Battery_Bulk,2025-02-12 16:00,Oahu,231.212,0,1758
Oahu_Battery_Bulk,2025-02-12 18:00,Oahu,0,339.5,1079
Oahu_Battery_Bulk,2025-02-12 20:00,Oahu,0,240.632,597.736
Oahu_Battery_Bulk,2025-02-12 22:00,Oahu,0,107.754,382.229
Oahu_Battery_Bulk,2025-02-20 00:00,Oahu,0,0,368.2
Oahu_Battery_Bulk,2025-02-20 02:00,Oahu,0,0,368.2
Oahu_Battery_Bulk,2025-02-20 04:00,Oahu,0,0.587317,367.025
Oahu_Battery_Bulk,2025-02-20 06:00,Oahu,0,183.513,0
Oahu_Battery_Bulk,2025-02-20 08:00,Oahu,212.451,0,382.413
Oahu_Battery_Bulk,2025-02-20 10:00,Oahu,155.384,0,662.103
Oahu_Battery_Bulk,2025-02-20 12:00,Oahu,114.95,0,869.013
Oahu_Battery_Bulk,2025-02-20 14:00,Oahu,339.5,0,1480.11
Oahu_Battery_Bulk,2025-02-20 16:00,Oahu,154.382,0,1758
Oahu_Battery_Bulk,2025-02-20 18:00,Oahu,0,339.5,1079
Oahu_Battery_Bulk,2025-02-20 20:00,Oahu,0,235.982,607.036
Oahu_Battery_Bulk,2025-02-20 22:00,Oahu,0,119.418,368.2
Oahu_Battery_Bulk,2025-04-10 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 02:00,Oahu,67.2,0,120.96
Oahu_Battery_Bulk,2025-04-10 04:00,Oahu,0,0,120.96
Oahu_Battery_Bulk,2025-04-10 06:00,Oahu,0,60.48,0
Oahu_Battery_Bulk,2025-04-10 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 10:00,Oahu,156.081,0,280.945
Oahu_Battery_Bulk,2025-04-10 12:00,Oahu,0,0,280.945
