load_zone,period,Battery,Biodiesel,Biodiesel/Coal/Diesel/LNG/LSFO,Biodiesel/Diesel/LNG,Biodiesel/Diesel/LNG/LSFO,MSW,SUN,WND,hydro,fuel cells
Oahu,2020,38.097,8.0,180.0,264.64,1214.7,73.0,859.699999999999,99.0,0.0,0
Oahu,2023,377.597,8.0,0.0,264.64,1121.5,73.0,1007.699999999999,123.0,0.0,0
Oahu,2025,394.102,8.0,0.0,264.64,1121.5,73.0,1645.1999999999991,123.0,0.0,0
Oahu,2030,581.95,8.0,0.0,264.64,1045.972,73.0,1705.599999999999,123.0,0.0,0
Oahu,2035,788.976,8.0,0.0,264.64,1013.9440000000001,73.0,1857.6999999999991,123.0,0.0,0
Oahu,2040,1256.031,8.0,0.0,264.64,842.5440000000001,73.0,2302.299999999999,123.0,0.0,0
Oahu,2045,2830.546,8.0,0.0,331.78556799999996,810.344,73.0,3648.499999999999,123.0,0.0,0
Oahu,2050,2830.546,8.0,0.0,282.945568,810.344,73.0,3648.499999999999,123.0,0.0,0
