GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_01,1908022018,0.0
Oahu_CentralTrackingPV_PV_01,1908022020,0.0
Oahu_CentralTrackingPV_PV_01,1908022022,0.0
Oahu_CentralTrackingPV_PV_01,1908041000,0.0
Oahu_CentralTrackingPV_PV_01,1908041002,0.0
Oahu_CentralTrackingPV_PV_01,1908041004,0.0
Oahu_CentralTrackingPV_PV_01,1908041006,0.00463908
Oahu_CentralTrackingPV_PV_01,1908041008,0.299547
Oahu_CentralTrackingPV_PV_01,1908041010,0.538459
Oahu_CentralTrackingPV_PV_01,1908041012,0.366861
Oahu_CentralTrackingPV_PV_01,1908041014,0.327084
Oahu_CentralTrackingPV_PV_01,1908041016,0.369942
Oahu_CentralTrackingPV_PV_01,1908041018,0.00310684
Oahu_CentralTrackingPV_PV_01,1908041020,0.0
Oahu_CentralTrackingPV_PV_01,1908041022,0.0
Oahu_CentralTrackingPV_PV_01,1908061700,0.0
Oahu_CentralTrackingPV_PV_01,1908061702,0.0
Oahu_CentralTrackingPV_PV_01,1908061704,0.0
Oahu_CentralTrackingPV_PV_01,1908061706,0.0364682
Oahu_CentralTrackingPV_PV_01,1908061708,0.47098
Oahu_CentralTrackingPV_PV_01,1908061710,0.823742
Oahu_CentralTrackingPV_PV_01,1908061712,0.416794
Oahu_CentralTrackingPV_PV_01,1908061714,0.311428
Oahu_CentralTrackingPV_PV_01,1908061716,0.117832
Oahu_CentralTrackingPV_PV_01,1908061718,0.049708
Oahu_CentralTrackingPV_PV_01,1908061720,0.0
Oahu_CentralTrackingPV_PV_01,1908061722,0.0
Oahu_CentralTrackingPV_PV_01,1908081800,0.0
Oahu_CentralTrackingPV_PV_01,1908081802,0.0
Oahu_CentralTrackingPV_PV_01,1908081804,0.0
Oahu_CentralTrackingPV_PV_01,1908081806,0.0297898
Oahu_CentralTrackingPV_PV_01,1908081808,0.850259
Oahu_CentralTrackingPV_PV_01,1908081810,0.754759
Oahu_CentralTrackingPV_PV_01,1908081812,0.680272
Oahu_CentralTrackingPV_PV_01,1908081814,0.905816
