timepoint_id,timestamp,timeseries
1907011200,"2019-01-12 00:00",19070112
1907011202,"2019-01-12 02:00",19070112
1907011204,"2019-01-12 04:00",19070112
1907011206,"2019-01-12 06:00",19070112
1907011208,"2019-01-12 08:00",19070112
1907011210,"2019-01-12 10:00",19070112
1907011212,"2019-01-12 12:00",19070112
1907011214,"2019-01-12 14:00",19070112
1907011216,"2019-01-12 16:00",19070112
1907011218,"2019-01-12 18:00",19070112
1907011220,"2019-01-12 20:00",19070112
1907011222,"2019-01-12 22:00",19070112
1907011900,"2019-01-19 00:00",19070119
1907011902,"2019-01-19 02:00",19070119
1907011904,"2019-01-19 04:00",19070119
1907011906,"2019-01-19 06:00",19070119
1907011908,"2019-01-19 08:00",19070119
1907011910,"2019-01-19 10:00",19070119
1907011912,"2019-01-19 12:00",19070119
1907011914,"2019-01-19 14:00",19070119
1907011916,"2019-01-19 16:00",19070119
1907011918,"2019-01-19 18:00",19070119
1907011920,"2019-01-19 20:00",19070119
1907011922,"2019-01-19 22:00",19070119
1907021200,"2019-02-12 00:00",19070212
1907021202,"2019-02-12 02:00",19070212
1907021204,"2019-02-12 04:00",19070212
1907021206,"2019-02-12 06:00",19070212
1907021208,"2019-02-12 08:00",19070212
1907021210,"2019-02-12 10:00",19070212
1907021212,"2019-02-12 12:00",19070212
1907021214,"2019-02-12 14:00",19070212
1907021216,"2019-02-12 16:00",19070212
1907021218,"2019-02-12 18:00",19070212
1907021220,"2019-02-12 20:00",19070212
1907021222,"2019-02-12 22:00",19070212
1908022000,"2019-02-20 00:00",19080220
1908022002,"2019-02-20 02:00",19080220
1908022004,"2019-02-20 04:00",19080220
1908022006,"2019-02-20 06:00",19080220
1908022008,"2019-02-20 08:00",19080220
1908022010,"2019-02-20 10:00",19080220
1908022012,"2019-02-20 12:00",19080220
1908022014,"2019-02-20 14:00",19080220
1908022016,"2019-02-20 16:00",19080220
1908022018,"2019-02-20 18:00",19080220
1908022020,"2019-02-20 20:00",19080220
1908022022,"2019-02-20 22:00",19080220
1908041000,"2019-04-10 00:00",19080410
1908041002,"2019-04-10 02:00",19080410
1908041004,"2019-04-10 04:00",19080410
1908041006,"2019-04-10 06:00",19080410
1908041008,"2019-04-10 08:00",19080410
1908041010,"2019-04-10 10:00",19080410
1908041012,"2019-04-10 12:00",19080410
1908041014,"2019-04-10 14:00",19080410
1908041016,"2019-04-10 16:00",19080410
1908041018,"2019-04-10 18:00",19080410
1908041020,"2019-04-10 20:00",19080410
1908041022,"2019-04-10 22:00",19080410
1907050200,"2019-05-02 00:00",19070502
1907050202,"2019-05-02 02:00",19070502
1907050204,"2019-05-02 04:00",19070502
1907050206,"2019-05-02 06:00",19070502
1907050208,"2019-05-02 08:00",19070502
1907050210,"2019-05-02 10:00",19070502
1907050212,"2019-05-02 12:00",19070502
1907050214,"2019-05-02 14:00",19070502
1907050216,"2019-05-02 16:00",19070502
1907050218,"2019-05-02 18:00",19070502
1907050220,"2019-05-02 20:00",19070502
1907050222,"2019-05-02 22:00",19070502
1908061700,"2019-06-17 00:00",19080617
1908061702,"2019-06-17 02:00",19080617
1908061704,"2019-06-17 04:00",19080617
1908061706,"2019-06-17 06:00",19080617
1908061708,"2019-06-17 08:00",19080617
1908061710,"2019-06-17 10:00",19080617
1908061712,"2019-06-17 12:00",19080617
1908061714,"2019-06-17 14:00",19080617
1908061716,"2019-06-17 16:00",19080617
1908061718,"2019-06-17 18:00",19080617
1908061720,"2019-06-17 20:00",19080617
1908061722,"2019-06-17 22:00",19080617
1908081800,"2019-08-18 00:00",19080818
1908081802,"2019-08-18 02:00",19080818
1908081804,"2019-08-18 04:00",19080818
1908081806,"2019-08-18 06:00",19080818
1908081808,"2019-08-18 08:00",19080818
1908081810,"2019-08-18 10:00",19080818
1908081812,"2019-08-18 12:00",19080818
1908081814,"2019-08-18 14:00",19080818
1908081816,"2019-08-18 16:00",19080818
1908081818,"2019-08-18 18:00",19080818
1908081820,"2019-08-18 20:00",19080818
1908081822,"2019-08-18 22:00",19080818
1908091000,"2019-09-10 00:00",19080910
1908091002,"2019-09-10 02:00",19080910
1908091004,"2019-09-10 04:00",19080910
1908091006,"2019-09-10 06:00",19080910
1908091008,"2019-09-10 08:00",19080910
1908091010,"2019-09-10 10:00",19080910
1908091012,"2019-09-10 12:00",19080910
1908091014,"2019-09-10 14:00",19080910
1908091016,"2019-09-10 16:00",19080910
1908091018,"2019-09-10 18:00",19080910
1908091020,"2019-09-10 20:00",19080910
1908091022,"2019-09-10 22:00",19080910
1907092200,"2019-09-22 00:00",19070922
1907092202,"2019-09-22 02:00",19070922
1907092204,"2019-09-22 04:00",19070922
1907092206,"2019-09-22 06:00",19070922
1907092208,"2019-09-22 08:00",19070922
1907092210,"2019-09-22 10:00",19070922
1907092212,"2019-09-22 12:00",19070922
1907092214,"2019-09-22 14:00",19070922
1907092216,"2019-09-22 16:00",19070922
1907092218,"2019-09-22 18:00",19070922
1907092220,"2019-09-22 20:00",19070922
1907092222,"2019-09-22 22:00",19070922
1907102700,"2019-10-27 00:00",19071027
1907102702,"2019-10-27 02:00",19071027
1907102704,"2019-10-27 04:00",19071027
1907102706,"2019-10-27 06:00",19071027
1907102708,"2019-10-27 08:00",19071027
1907102710,"2019-10-27 10:00",19071027
1907102712,"2019-10-27 12:00",19071027
1907102714,"2019-10-27 14:00",19071027
1907102716,"2019-10-27 16:00",19071027
1907102718,"2019-10-27 18:00",19071027
1907102720,"2019-10-27 20:00",19071027
1907102722,"2019-10-27 22:00",19071027
1908112200,"2019-11-22 00:00",19081122
1908112202,"2019-11-22 02:00",19081122
1908112204,"2019-11-22 04:00",19081122
1908112206,"2019-11-22 06:00",19081122
1908112208,"2019-11-22 08:00",19081122
1908112210,"2019-11-22 10:00",19081122
1908112212,"2019-11-22 12:00",19081122
1908112214,"2019-11-22 14:00",19081122
1908112216,"2019-11-22 16:00",19081122
1908112218,"2019-11-22 18:00",19081122
1908112220,"2019-11-22 20:00",19081122
1908112222,"2019-11-22 22:00",19081122
1907121500,"2019-12-15 00:00",19071215
1907121502,"2019-12-15 02:00",19071215
1907121504,"2019-12-15 04:00",19071215
1907121506,"2019-12-15 06:00",19071215
1907121508,"2019-12-15 08:00",19071215
1907121510,"2019-12-15 10:00",19071215
1907121512,"2019-12-15 12:00",19071215
1907121514,"2019-12-15 14:00",19071215
1907121516,"2019-12-15 16:00",19071215
1907121518,"2019-12-15 18:00",19071215
1907121520,"2019-12-15 20:00",19071215
1907121522,"2019-12-15 22:00",19071215
2007011200,"2020-01-12 00:00",20070112
2007011202,"2020-01-12 02:00",20070112
2007011204,"2020-01-12 04:00",20070112
2007011206,"2020-01-12 06:00",20070112
2007011208,"2020-01-12 08:00",20070112
2007011210,"2020-01-12 10:00",20070112
2007011212,"2020-01-12 12:00",20070112
2007011214,"2020-01-12 14:00",20070112
2007011216,"2020-01-12 16:00",20070112
2007011218,"2020-01-12 18:00",20070112
2007011220,"2020-01-12 20:00",20070112
2007011222,"2020-01-12 22:00",20070112
2007011900,"2020-01-19 00:00",20070119
2007011902,"2020-01-19 02:00",20070119
2007011904,"2020-01-19 04:00",20070119
2007011906,"2020-01-19 06:00",20070119
2007011908,"2020-01-19 08:00",20070119
2007011910,"2020-01-19 10:00",20070119
2007011912,"2020-01-19 12:00",20070119
2007011914,"2020-01-19 14:00",20070119
2007011916,"2020-01-19 16:00",20070119
2007011918,"2020-01-19 18:00",20070119
2007011920,"2020-01-19 20:00",20070119
2007011922,"2020-01-19 22:00",20070119
2007021200,"2020-02-12 00:00",20070212
2007021202,"2020-02-12 02:00",20070212
2007021204,"2020-02-12 04:00",20070212
2007021206,"2020-02-12 06:00",20070212
2007021208,"2020-02-12 08:00",20070212
2007021210,"2020-02-12 10:00",20070212
2007021212,"2020-02-12 12:00",20070212
2007021214,"2020-02-12 14:00",20070212
2007021216,"2020-02-12 16:00",20070212
2007021218,"2020-02-12 18:00",20070212
2007021220,"2020-02-12 20:00",20070212
2007021222,"2020-02-12 22:00",20070212
2008022000,"2020-02-20 00:00",20080220
2008022002,"2020-02-20 02:00",20080220
2008022004,"2020-02-20 04:00",20080220
2008022006,"2020-02-20 06:00",20080220
2008022008,"2020-02-20 08:00",20080220
2008022010,"2020-02-20 10:00",20080220
2008022012,"2020-02-20 12:00",20080220
2008022014,"2020-02-20 14:00",20080220
2008022016,"2020-02-20 16:00",20080220
2008022018,"2020-02-20 18:00",20080220
2008022020,"2020-02-20 20:00",20080220
2008022022,"2020-02-20 22:00",20080220
2008041000,"2020-04-10 00:00",20080410
2008041002,"2020-04-10 02:00",20080410
2008041004,"2020-04-10 04:00",20080410
2008041006,"2020-04-10 06:00",20080410
2008041008,"2020-04-10 08:00",20080410
2008041010,"2020-04-10 10:00",20080410
2008041012,"2020-04-10 12:00",20080410
2008041014,"2020-04-10 14:00",20080410
2008041016,"2020-04-10 16:00",20080410
2008041018,"2020-04-10 18:00",20080410
2008041020,"2020-04-10 20:00",20080410
2008041022,"2020-04-10 22:00",20080410
2007050200,"2020-05-02 00:00",20070502
2007050202,"2020-05-02 02:00",20070502
2007050204,"2020-05-02 04:00",20070502
2007050206,"2020-05-02 06:00",20070502
2007050208,"2020-05-02 08:00",20070502
2007050210,"2020-05-02 10:00",20070502
2007050212,"2020-05-02 12:00",20070502
2007050214,"2020-05-02 14:00",20070502
2007050216,"2020-05-02 16:00",20070502
2007050218,"2020-05-02 18:00",20070502
2007050220,"2020-05-02 20:00",20070502
2007050222,"2020-05-02 22:00",20070502
2008061700,"2020-06-17 00:00",20080617
2008061702,"2020-06-17 02:00",20080617
2008061704,"2020-06-17 04:00",20080617
2008061706,"2020-06-17 06:00",20080617
2008061708,"2020-06-17 08:00",20080617
2008061710,"2020-06-17 10:00",20080617
2008061712,"2020-06-17 12:00",20080617
2008061714,"2020-06-17 14:00",20080617
2008061716,"2020-06-17 16:00",20080617
2008061718,"2020-06-17 18:00",20080617
2008061720,"2020-06-17 20:00",20080617
2008061722,"2020-06-17 22:00",20080617
2008081800,"2020-08-18 00:00",20080818
2008081802,"2020-08-18 02:00",20080818
2008081804,"2020-08-18 04:00",20080818
2008081806,"2020-08-18 06:00",20080818
2008081808,"2020-08-18 08:00",20080818
