LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,2007092220,974.81990900873
Oahu,2007092222,849.29930015152
Oahu,2007102700,690.55781110561
Oahu,2007102702,630.466949489806
Oahu,2007102704,652.41111187743
Oahu,2007102706,786.616445707813
Oahu,2007102708,987.748893154286
Oahu,2007102710,1049.81214771881
Oahu,2007102712,1049.38875446804
Oahu,2007102714,1016.5293075422
Oahu,2007102716,998.901690979525
Oahu,2007102718,1047.44734151328
Oahu,2007102720,961.415898289137
Oahu,2007102722,831.692336918156
Oahu,2007121500,655.870544536185
Oahu,2007121502,588.829837608911
Oahu,2007121504,613.985592703618
Oahu,2007121506,745.278807101855
Oahu,2007121508,921.523992734599
Oahu,2007121510,973.570382585717
Oahu,2007121512,961.436551618443
Oahu,2007121514,929.485851182062
Oahu,2007121516,944.345921617728
Oahu,2007121518,1010.36428874436
Oahu,2007121520,928.41187805815
Oahu,2007121522,793.814130970953
Oahu,2008022000,603.321798035975
Oahu,2008022002,552.357171661421
Oahu,2008022004,624.17096337102
Oahu,2008022006,875.347636286018
Oahu,2008022008,975.164087815475
Oahu,2008022010,1035.93125385887
Oahu,2008022012,1056.71606991819
Oahu,2008022014,1061.81038757979
Oahu,2008022016,1052.51191723746
Oahu,2008022018,1100.53792668722
Oahu,2008022020,980.644501131426
Oahu,2008022022,759.5296648595
Oahu,2008041000,579.576915293285
Oahu,2008041002,541.900414356035
Oahu,2008041004,629.822974755572
Oahu,2008041006,884.195661698267
Oahu,2008041008,978.531699911774
Oahu,2008041010,1027.25482651523
Oahu,2008041012,1017.46301172567
Oahu,2008041014,1039.17016740372
Oahu,2008041016,1031.77000069529
Oahu,2008041018,1095.11113776771
Oahu,2008041020,1003.1989222732
Oahu,2008041022,780.142882850218
Oahu,2008061700,672.475819682257
Oahu,2008061702,617.414289419848
Oahu,2008061704,680.144108372872
Oahu,2008061706,895.092139054443
Oahu,2008061708,1037.51853599343
Oahu,2008061710,1099.32601532773
Oahu,2008061712,1117.44033644444
Oahu,2008061714,1111.54165283627
Oahu,2008061716,1088.11851647221
Oahu,2008061718,1073.8866016576
Oahu,2008061720,1041.70123891559
Oahu,2008061722,829.874148106702
Oahu,2008081800,671.725078132126
Oahu,2008081802,624.567783904661
Oahu,2008081804,685.388574344496
Oahu,2008081806,932.146596993014
Oahu,2008081808,1076.52492196234
Oahu,2008081810,1144.01658731905
Oahu,2008081812,1169.23077852414
Oahu,2008081814,1173.16680922268
Oahu,2008081816,1147.03027839886
Oahu,2008081818,1115.16666203547
Oahu,2008081820,1075.11996277567
