GENERATION_PROJECT,build_year,gen_overnight_cost,gen_storage_energy_overnight_cost,gen_fixed_om
Oahu_CentralTrackingPV_PV_03,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_03,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_03,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_03,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_04,2012,6180704.21725379,.,24311.4263136
Oahu_CentralTrackingPV_PV_04,2014,4844769.58387738,.,24311.4263136
Oahu_CentralTrackingPV_PV_04,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_04,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_04,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_04,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_05,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_05,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_05,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_05,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_06,2012,6105042.85356865,.,24311.4263136
Oahu_CentralTrackingPV_PV_06,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_06,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_06,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_06,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_07,2016,4431902.55592472,.,24311.4263136
Oahu_CentralTrackingPV_PV_07,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_07,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_07,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_07,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_08,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_08,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_08,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_08,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_09,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_09,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_09,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_09,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_10,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_10,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_10,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_10,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_11,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_11,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_11,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_11,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_12,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_12,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_12,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_12,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_13,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_13,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_13,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_13,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_14,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_14,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_14,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_14,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_15,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_15,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_15,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_15,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_16,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_16,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_16,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_16,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_17,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_17,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_17,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_17,2022,2133009.63533702,.,15231.9963781921
Oahu_CentralTrackingPV_PV_18,2019,2397731.11355029,.,16729.632
Oahu_CentralTrackingPV_PV_18,2020,2309490.62081254,.,16492.2615392345
Oahu_CentralTrackingPV_PV_18,2021,2221250.12807478,.,15862.1289587133
Oahu_CentralTrackingPV_PV_18,2022,2133009.63533702,.,15231.9963781921
Oahu_DistBattery,2019,367552.512,422152.704,40159.44
Oahu_DistBattery,2020,346272.71269587,397711.775089097,37834.3713486769
Oahu_DistBattery,2021,324822.545950561,373075.170530173,35490.6880482667
Oahu_DistBattery,2022,303372.379205252,348438.565971249,33147.0047478565
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2019,3054914.58127099,.,13525.2
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2020,2936143.39769458,.,12995.1631430358
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2021,2817372.21411817,.,12469.4902796196
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2022,2698601.03054176,.,11943.8174162033
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2013,4554559.22733707,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2014,4554559.22733707,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2015,4554559.22733707,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2016,4554559.22733707,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2017,4554559.22733707,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2018,3458712.70495851,.,18727.2
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2019,3054914.58127099,.,13525.2
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2020,2936143.39769458,.,12995.1631430358
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2021,2817372.21411817,.,12469.4902796196
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2022,2698601.03054176,.,11943.8174162033
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2013,4554559.22733707,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2014,4554559.22733707,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2015,4554559.22733707,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2016,4554559.22733707,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2017,4554559.22733707,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2018,3458712.70495851,.,18727.2
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2019,3054914.58127099,.,13525.2
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2020,2936143.39769458,.,12995.1631430358
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2021,2817372.21411817,.,12469.4902796196
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2022,2698601.03054176,.,11943.8174162033
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2019,3054914.58127099,.,13525.2
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2020,2936143.39769458,.,12995.1631430358
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2021,2817372.21411817,.,12469.4902796196
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2022,2698601.03054176,.,11943.8174162033
Oahu_H-Power,1989,2774552.42308528,.,81542.3497598936
Oahu_Hawaii_Cogen,1982,553682.621826438,.,18925.8787097037
Oahu_IC_Barge,2019,1432328.95471874,.,37300.6122336
Oahu_IC_Barge,2020,1432199.94585662,.,37300.6122336
Oahu_IC_Barge,2021,1432617.75144827,.,37300.6122336
Oahu_IC_Barge,2022,1432573.01393391,.,37300.6122336
Oahu_IC_MCBH,2019,3365357.42942511,.,37300.6122336
Oahu_IC_MCBH,2020,3345159.47944977,.,37300.6122336
Oahu_IC_MCBH,2021,3328583.88415278,.,37300.6122336
Oahu_IC_MCBH,2022,3312521.17139098,.,37300.6122336
Oahu_IC_Schofield,2018,2654054.25191349,.,37300.6122336
Oahu_IC_Schofield,2019,2640984.76321349,.,37300.6122336
Oahu_IC_Schofield,2020,2624524.03871262,.,37300.6122336
Oahu_IC_Schofield,2021,2611779.97810679,.,37300.6122336
Oahu_IC_Schofield,2022,2598666.0510736,.,37300.6122336
Oahu_Kahe_1,1963,574324.697098231,.,10670.9741661095
Oahu_Kahe_2,1964,574324.697098231,.,10670.9741661095
Oahu_Kahe_3,1970,574324.697098231,.,10670.9741661095
Oahu_Kahe_4,1972,574324.697098231,.,10670.9741661095
Oahu_Kahe_5,1974,574324.697098231,.,10670.9741661095
Oahu_Kahe_6,1981,574324.697098231,.,10670.9741661095
Oahu_Kalaeloa_CC1,1989,692606.625121072,.,45905.322827792
Oahu_Kalaeloa_CC2,1991,692606.625121072,.,45905.322827792
Oahu_Kalaeloa_CC3,1991,692606.625121072,.,45905.322827792
Oahu_OffshoreWind_OffWind,2019,6135747.01480435,.,128714.498944113
Oahu_OffshoreWind_OffWind,2020,5835768.36544357,.,121416.781389418
Oahu_OffshoreWind_OffWind,2021,5572695.99617418,.,114716.693939436
Oahu_OffshoreWind_OffWind,2022,5336944.41295161,.,108587.081875287
Oahu_OnshoreWind_OnWind_101,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_101,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_101,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_101,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_102,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_102,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_102,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_102,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_103,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_103,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_103,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_103,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_104,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_104,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_104,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_104,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_105,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_105,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_105,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_105,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_106,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_106,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_106,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_106,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_107,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_107,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_107,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_107,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_201,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_201,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_201,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_201,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_202,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_202,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_202,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_202,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_203,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_203,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_203,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_203,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_204,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_204,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_204,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_204,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_205,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_205,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_205,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_205,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_206,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_206,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_206,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_206,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_207,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_207,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_207,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_207,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_208,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_208,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_208,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_208,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_209,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_209,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_209,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_209,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_301,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_301,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_301,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_301,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_302,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_302,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_302,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_302,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_303,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_303,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_303,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_303,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_304,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_304,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_304,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_304,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_305,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_305,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_305,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_305,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_306,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_306,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_306,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_306,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_307,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_307,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_307,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_307,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_308,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_308,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_308,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_308,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_309,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_309,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_309,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_309,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_401,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_401,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_401,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_401,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_402,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_402,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_402,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_402,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_403,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_403,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_403,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_403,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_404,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_404,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_404,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_404,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_405,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_405,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_405,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_405,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_406,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_406,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_406,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_406,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_407,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_407,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_407,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_407,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_408,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_408,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_408,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_408,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_409,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_409,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_409,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_409,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_410,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_410,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_410,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_410,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_501,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_501,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_501,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_501,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_502,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_502,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_502,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_502,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_503,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_503,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_503,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_503,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_504,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_504,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_504,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_504,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_505,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_505,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_505,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_505,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_506,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_506,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_506,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_506,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_507,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_507,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_507,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_507,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_508,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_508,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_508,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_508,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_509,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_509,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_509,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_509,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_Kahuku,2011,6608737.05192293,.,52411.3651872
Oahu_OnshoreWind_OnWind_Kahuku,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_Kahuku,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_Kahuku,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_Kahuku,2022,2254443.1832241,.,43475.1147692308
Oahu_OnshoreWind_OnWind_Kawailoa,2012,4987575.02548474,.,52411.3651872
Oahu_OnshoreWind_OnWind_Kawailoa,2019,2408563.93073823,.,44581.9403076923
Oahu_OnshoreWind_OnWind_Kawailoa,2020,2357654.23692839,.,44212.9984615385
Oahu_OnshoreWind_OnWind_Kawailoa,2021,2306280.65442368,.,43844.0566153846
Oahu_OnshoreWind_OnWind_Kawailoa,2022,2254443.1832241,.,43475.1147692308
