load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,GeneratePumpedHydro,zone_demand_mw,StorageNetCharge,ChargeEVs,ShiftDemand,StorePumpedHydro
Oahu,2020-11-22 14:00,986.051,0,0,903.211,0,1.91641,80.9238,0
Oahu,2020-11-22 16:00,837.752,0,0,928.543,0,2.06371,-92.8543,0
Oahu,2020-11-22 18:00,878.637,0,0,972.569,0,3.32555,-97.2569,0
Oahu,2020-11-22 20:00,790.329,0,0,874.715,0,3.08513,-87.4715,0
Oahu,2020-11-22 22:00,751.595,0,0,747.185,0,0.773159,3.63664,0
Oahu,2020-12-15 00:00,670.705,0,0,655.871,0,0.593181,14.2414,0
Oahu,2020-12-15 02:00,676.647,0,0,588.83,0,17.3106,70.5063,0
Oahu,2020-12-15 04:00,667.939,0,0,613.986,0,0.431732,53.5215,0
Oahu,2020-12-15 06:00,679.44,0,0,745.279,0,0.522084,-66.3611,0
Oahu,2020-12-15 08:00,850.272,0,0,921.524,0,0.797813,-72.0497,0
Oahu,2020-12-15 10:00,955.36,0,0,973.57,0,1.37076,-19.5811,0
Oahu,2020-12-15 12:00,1123.24,0,0,961.437,6.51272,1.57161,153.715,0
Oahu,2020-12-15 14:00,1103.24,0,0,929.486,0,1.91641,171.839,0
Oahu,2020-12-15 16:00,851.975,0,0,944.346,0,2.06371,-94.4346,0
Oahu,2020-12-15 18:00,912.653,0,0,1010.36,0,3.32555,-101.036,0
Oahu,2020-12-15 20:00,838.656,0,0,928.412,0,3.08513,-92.8412,0
Oahu,2020-12-15 22:00,777.068,0,0,793.814,0,0.773159,-17.5197,0
Oahu,2023-01-12 00:00,667.222,0,0,660.715,63.1454,9.43315,-66.0715,0
Oahu,2023-01-12 02:00,680.647,0,0,606.021,11.4537,0.768828,62.4031,0
Oahu,2023-01-12 04:00,658.728,0,0,667.659,55.4,0.772422,-65.103,0
Oahu,2023-01-12 06:00,837.478,0,0,929.494,0,0.934073,-92.9494,0
Oahu,2023-01-12 08:00,1028.31,0,0,1021.88,0,1.42739,5.01,0
Oahu,2023-01-12 10:00,1359.79,0,0,1078.75,46.907,22.6942,211.441,0
Oahu,2023-01-12 12:00,1436.82,0,0,1081.6,158.446,2.8118,193.967,0
Oahu,2023-01-12 14:00,1396.95,0,0,1067.7,182.42,3.4287,143.407,0
Oahu,2023-01-12 16:00,1128.76,0,0,1036.57,190.57,5.28051,-103.657,0
Oahu,2023-01-12 18:00,985.401,0,0,1088.28,0,5.94982,-108.828,0
Oahu,2023-01-12 20:00,886.484,0,0,978.85,0,5.51968,-97.885,0
Oahu,2023-01-12 22:00,736.992,0,0,817.343,0,1.38328,-81.7343,0
Oahu,2023-01-19 00:00,711.822,0,0,622.682,0,1.06127,88.0787,0
Oahu,2023-01-19 02:00,699.697,0,0,569.218,63.2809,0.768828,66.4289,0
Oahu,2023-01-19 04:00,674.326,0,0,639.613,62.999,0.772422,-29.0587,0
Oahu,2023-01-19 06:00,812.003,0,0,901.187,0,0.934073,-90.1187,0
Oahu,2023-01-19 08:00,1045.59,0,0,980.737,149.335,13.5933,-98.0737,0
Oahu,2023-01-19 10:00,1278.6,0,0,1027.85,0,2.45245,248.299,0
Oahu,2023-01-19 12:00,1379.07,0,0,1044.57,187.613,2.8118,144.069,0
Oahu,2023-01-19 14:00,1285.04,0,0,1040.71,167.324,21.4647,55.543,0
Oahu,2023-01-19 16:00,939.206,0,0,1014.13,22.7962,3.69223,-101.413,0
Oahu,2023-01-19 18:00,968.136,0,0,1069.1,0,5.94982,-106.91,0
Oahu,2023-01-19 20:00,874.127,0,0,965.119,0,5.51968,-96.5119,0
Oahu,2023-01-19 22:00,724.381,0,0,803.33,0,1.38328,-80.333,0
Oahu,2023-02-12 00:00,517.785,0,0,558.532,14.0453,1.06127,-55.8532,0
Oahu,2023-02-12 02:00,502.853,0,0,517.767,36.0947,0.768828,-51.7767,0
Oahu,2023-02-12 04:00,538.929,0,0,597.952,0,0.772422,-59.7952,0
Oahu,2023-02-12 06:00,773.597,0,0,858.514,0,0.934073,-85.8514,0
Oahu,2023-02-12 08:00,975.686,0,0,934.925,132.825,1.42739,-93.4925,0
Oahu,2023-02-12 10:00,1350.96,0,0,983.604,125.552,2.45245,239.347,0
Oahu,2023-02-12 12:00,1418.81,0,0,1003.35,125.011,28.3123,262.133,0
Oahu,2023-02-12 14:00,1373.61,0,0,1007,135.93,3.4287,227.248,0
Oahu,2023-02-12 16:00,1050.05,0,0,1000.37,141.323,8.39365,-100.037,0
Oahu,2023-02-12 18:00,984.557,0,0,1087.34,0,5.94982,-108.734,0
Oahu,2023-02-12 20:00,880.976,0,0,972.73,0,5.51968,-97.273,0
Oahu,2023-02-12 22:00,684.614,0,0,759.146,0,1.38328,-75.9146,0
Oahu,2023-02-20 00:00,611.262,0,0,616.274,55.5548,1.06127,-61.6274,0
Oahu,2023-02-20 02:00,622.371,0,0,564.82,44.9816,0.768828,11.801,0
Oahu,2023-02-20 04:00,616.319,0,0,637.323,41.9554,0.772422,-63.7323,0
Oahu,2023-02-20 06:00,802.755,0,0,890.912,0,0.934073,-89.0912,0
Oahu,2023-02-20 08:00,1091.25,0,0,991.687,63.893,1.42739,34.2375,0
Oahu,2023-02-20 10:00,1461.87,0,0,1053.04,171.416,2.45245,234.961,0
Oahu,2023-02-20 12:00,1468.82,0,0,1074.02,174.295,4.54561,215.956,0
Oahu,2023-02-20 14:00,1354.26,0,0,1079.17,158.244,3.4287,113.42,0
Oahu,2023-02-20 16:00,1072.91,0,0,1069.78,77.9506,32.1604,-106.978,0
Oahu,2023-02-20 18:00,1012.39,0,0,1118.27,0,5.94982,-111.827,0
Oahu,2023-02-20 20:00,903.018,0,0,997.22,0,5.51968,-99.722,0
Oahu,2023-02-20 22:00,697.967,0,0,773.982,0,1.38328,-77.3982,0
Oahu,2023-04-10 00:00,647.333,0,0,592.301,63.893,1.06127,-9.922,0
Oahu,2023-04-10 02:00,707.768,0,0,554.262,46.3,0.768828,106.436,0
Oahu,2023-04-10 04:00,710.654,0,0,643.029,22.8299,0.772422,44.022,0
Oahu,2023-04-10 06:00,810.795,0,0,899.845,0,0.934073,-89.9845,0
Oahu,2023-04-10 08:00,1057.44,0,0,995.087,151.433,1.42739,-90.5123,0
Oahu,2023-04-10 10:00,1206.36,0,0,1044.28,0,32.6544,129.425,0
Oahu,2023-04-10 12:00,1318.36,0,0,1034.39,103.68,2.8118,177.475,0
Oahu,2023-04-10 14:00,1260.58,0,0,1056.31,182.599,3.4287,18.2488,0
Oahu,2023-04-10 16:00,1123.99,0,0,1048.84,63.893,3.69223,7.56818,0
Oahu,2023-04-10 18:00,1007.46,0,0,1112.79,0,5.94982,-111.279,0
Oahu,2023-04-10 20:00,923.512,0,0,1019.99,0,5.51968,-101.999,0
Oahu,2023-04-10 22:00,716.697,0,0,794.793,0,1.38328,-79.4793,0
Oahu,2023-05-02 00:00,573.983,0,0,636.579,0,1.06127,-63.6579,0
Oahu,2023-05-02 02:00,552.457,0,0,590.237,20.4757,0.768828,-59.0237,0
Oahu,2023-05-02 04:00,581.313,0,0,645.045,0,0.772422,-64.5045,0
Oahu,2023-05-02 06:00,818.28,0,0,908.162,0,0.934073,-90.8162,0
Oahu,2023-05-02 08:00,1192.29,0,0,1011.12,166.794,1.42739,12.952,0
Oahu,2023-05-02 10:00,1505.16,0,0,1063.39,162.679,32.6544,246.431,0
Oahu,2023-05-02 12:00,1511.39,0,0,1083.63,177.568,2.8118,247.383,0
Oahu,2023-05-02 14:00,1367.98,0,0,1085.54,162.679,3.4287,116.335,0
Oahu,2023-05-02 16:00,1171.56,0,0,1063.76,158.844,3.69223,-54.7379,0
Oahu,2023-05-02 18:00,977.482,0,0,1079.48,0,5.94982,-107.948,0
Oahu,2023-05-02 20:00,920.236,0,0,1016.35,0,5.51968,-101.635,0
Oahu,2023-05-02 22:00,728.378,0,0,807.772,0,1.38328,-80.7772,0
Oahu,2023-06-17 00:00,712.738,0,0,686.092,0,1.06127,25.585,0
Oahu,2023-06-17 02:00,703.651,0,0,630.501,0,0.768828,72.3808,0
Oahu,2023-06-17 04:00,710.557,0,0,693.834,0,0.772422,15.9509,0
Oahu,2023-06-17 06:00,820.696,0,0,910.846,0,0.934073,-91.0846,0
Oahu,2023-06-17 08:00,1174.88,0,0,1054.64,141.632,1.42739,-22.8154,0
Oahu,2023-06-17 10:00,1481.81,0,0,1117.04,63.893,2.45245,298.427,0
Oahu,2023-06-17 12:00,1396.78,0,0,1135.33,168.319,2.8118,90.3192,0
Oahu,2023-06-17 14:00,1195.02,0,0,1129.37,40.882,3.4287,21.3325,0
Oahu,2023-06-17 16:00,1029.05,0,0,1105.73,0,33.8942,-110.573,0
Oahu,2023-06-17 18:00,988.172,0,0,1091.36,0,5.94982,-109.136,0
Oahu,2023-06-17 20:00,958.497,0,0,1058.86,0,5.51968,-105.886,0
Oahu,2023-06-17 22:00,761.885,0,0,845.002,0,1.38328,-84.5002,0
Oahu,2023-08-18 00:00,755.577,0,0,685.334,0,1.06127,69.1822,0
Oahu,2023-08-18 02:00,753.086,0,0,637.724,89.6989,0.768828,24.895,0
Oahu,2023-08-18 04:00,673.822,0,0,699.129,43.834,0.772422,-69.9129,0
Oahu,2023-08-18 06:00,854.365,0,0,948.257,0,0.934073,-94.8257,0
Oahu,2023-08-18 08:00,1269.51,0,0,1094.02,194.565,31.6293,-50.7093,0
Oahu,2023-08-18 10:00,1389.21,0,0,1162.16,63.893,2.45245,160.703,0
Oahu,2023-08-18 12:00,1580.42,0,0,1187.62,297.029,2.8118,92.9594,0
Oahu,2023-08-18 14:00,1487.8,0,0,1191.59,0,3.4287,292.78,0
Oahu,2023-08-18 16:00,1201.32,0,0,1165.2,148.949,3.69223,-116.52,0
Oahu,2023-08-18 18:00,1025.68,0,0,1133.03,0,5.94982,-113.303,0
Oahu,2023-08-18 20:00,988.862,0,0,1092.6,0,5.51968,-109.26,0
Oahu,2023-08-18 22:00,775.265,0,0,859.869,0,1.38328,-85.9869,0
Oahu,2023-09-10 00:00,670.226,0,0,683.591,0,31.2632,-44.6273,0
Oahu,2023-09-10 02:00,668.001,0,0,634.8,0,0.768828,32.4317,0
Oahu,2023-09-10 04:00,657.125,0,0,699.735,26.5908,0.772422,-69.9735,0
Oahu,2023-09-10 06:00,849.181,0,0,942.496,0,0.934073,-94.2496,0
Oahu,2023-09-10 08:00,1272.88,0,0,1068.32,157.1,1.42739,46.0364,0
Oahu,2023-09-10 10:00,1478.76,0,0,1142.97,193.494,2.45245,139.844,0
Oahu,2023-09-10 12:00,1540.16,0,0,1155.19,153.588,2.8118,228.571,0
Oahu,2023-09-10 14:00,1479.48,0,0,1155.23,189.403,3.4287,131.416,0
Oahu,2023-09-10 16:00,1265.12,0,0,1140.26,186.174,3.69223,-64.9979,0
Oahu,2023-09-10 18:00,1045.03,0,0,1154.54,0,5.94982,-115.454,0
Oahu,2023-09-10 20:00,959.276,0,0,1059.73,0,5.51968,-105.973,0
Oahu,2023-09-10 22:00,748.602,0,0,830.243,0,1.38328,-83.0243,0
Oahu,2023-09-22 00:00,645.549,0,0,716.097,0,1.06127,-71.6097,0
Oahu,2023-09-22 02:00,590.721,0,0,655.502,0,0.768828,-65.5502,0
Oahu,2023-09-22 04:00,605.907,0,0,672.371,0,0.772422,-67.2371,0
Oahu,2023-09-22 06:00,729.777,0,0,809.826,0,0.934073,-80.9826,0
Oahu,2023-09-22 08:00,1148.58,0,0,1005.84,175.922,31.6293,-64.8173,0
Oahu,2023-09-22 10:00,1443.9,0,0,1076.4,173.129,2.45245,191.913,0
Oahu,2023-09-22 12:00,1482.45,0,0,1078,0,2.8118,401.635,0
Oahu,2023-09-22 14:00,1402.72,0,0,1070.84,172.212,3.4287,156.245,0
Oahu,2023-09-22 16:00,1153.72,0,0,1057.58,198.214,3.69223,-105.758,0
Oahu,2023-09-22 18:00,980.146,0,0,1082.44,0,5.94982,-108.244,0
Oahu,2023-09-22 20:00,897.725,0,0,991.34,0,5.51968,-99.134,0
Oahu,2023-09-22 22:00,779.535,0,0,864.614,0,1.38328,-86.4614,0
Oahu,2023-10-27 00:00,659.418,0,0,704.347,0,1.06127,-45.9908,0
Oahu,2023-10-27 02:00,663.642,0,0,643.679,0,0.768828,19.1938,0
Oahu,2023-10-27 04:00,608.136,0,0,665.834,0,0.772422,-58.4711,0
Oahu,2023-10-27 06:00,722.13,0,0,801.329,0,0.934073,-80.1329,0
Oahu,2023-10-27 08:00,1244.02,0,0,1004.39,167.602,1.42739,70.6009,0
Oahu,2023-10-27 10:00,1402.91,0,0,1067.05,0,2.45245,333.408,0
Oahu,2023-10-27 12:00,1384.87,0,0,1066.62,172.329,33.0137,112.901,0
Oahu,2023-10-27 14:00,1188.89,0,0,1033.45,130.812,3.4287,21.2002,0
Oahu,2023-10-27 16:00,935.568,0,0,1015.65,0,3.69223,-83.7775,0
Oahu,2023-10-27 18:00,964.148,0,0,1064.66,0,5.94982,-106.466,0
Oahu,2023-10-27 20:00,885.546,0,0,977.807,0,5.51968,-97.7807,0
Oahu,2023-10-27 22:00,763.537,0,0,846.837,0,1.38328,-84.6837,0
Oahu,2023-11-22 00:00,699.4,0,0,639.976,13.2326,1.06127,45.1302,0
Oahu,2023-11-22 02:00,681.481,0,0,574.889,0,0.768828,105.823,0
Oahu,2023-11-22 04:00,679.708,0,0,597.487,0.6535,0.772422,80.7946,0
Oahu,2023-11-22 06:00,681.038,0,0,726.891,0,26.8363,-72.6891,0
Oahu,2023-11-22 08:00,843.321,0,0,901.751,0,5.72706,-64.1567,0
Oahu,2023-11-22 10:00,1052.73,0,0,975.846,0,2.45245,74.4281,0
Oahu,2023-11-22 12:00,1130.23,0,0,960.568,0,2.8118,166.854,0
Oahu,2023-11-22 14:00,1107.73,0,0,919.043,162.895,3.4287,22.3635,0
Oahu,2023-11-22 16:00,853.849,0,0,944.618,0,3.69223,-94.4618,0
Oahu,2023-11-22 18:00,896.11,0,0,989.067,0,5.94982,-98.9067,0
Oahu,2023-11-22 20:00,806.766,0,0,890.273,0,5.51968,-89.0273,0
Oahu,2023-11-22 22:00,686.75,0,0,761.519,0,1.38328,-76.1519,0
Oahu,2023-12-15 00:00,640.449,0,0,669.327,13.299,1.06127,-43.2386,0
Oahu,2023-12-15 02:00,638.053,0,0,601.642,0,0.768828,35.6418,0
Oahu,2023-12-15 04:00,635.606,0,0,627.04,13.299,0.772422,-5.50518,0
Oahu,2023-12-15 06:00,684.569,0,0,759.594,0,0.934073,-75.9594,0
Oahu,2023-12-15 08:00,957.095,0,0,937.532,50.235,31.6293,-62.3011,0
Oahu,2023-12-15 10:00,1084.07,0,0,990.078,190.548,2.45245,-99.0078,0
Oahu,2023-12-15 12:00,1315.24,0,0,977.828,0,2.8118,334.599,0
Oahu,2023-12-15 14:00,1302.75,0,0,945.57,63.893,3.4287,289.86,0
Oahu,2023-12-15 16:00,936.063,0,0,960.573,67.8549,3.69223,-96.0573,0
Oahu,2023-12-15 18:00,930.453,0,0,1027.23,0,5.94982,-102.723,0
Oahu,2023-12-15 20:00,855.557,0,0,944.486,0,5.51968,-94.4486,0
Oahu,2023-12-15 22:00,729.119,0,0,808.595,0,1.38328,-80.8595,0
Oahu,2025-01-12 00:00,605.895,0,0,671.511,0,1.53439,-67.1511,0
Oahu,2025-01-12 02:00,565.247,0,0,615.066,10.5761,1.11157,-61.5066,0
Oahu,2025-01-12 04:00,611.926,0,0,678.677,0,1.11677,-67.8677,0
