owner,variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
PPA,storage_load,0.0,0.0,0.0,39734.179839097655,39734.179839097655,71480.74866855534,71480.74866855534,71480.74866855534,71480.74866855534,71480.74866855534,156705.57411358203,156705.57411358203,156705.57411358203,156705.57411358203,156705.57411358203,172344.32941231848,172344.32941231848,172344.32941231848,172344.32941231848,172344.32941231848,180723.19108347726,180723.19108347726,180723.19108347726,180723.19108347726,180723.19108347726,244822.05721379997,244822.05721379997,244822.05721379997,244822.05721379997,244822.05721379997
PPA,storage_net_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.41822300437317,231.41822300437317,231.41822300437317,231.41822300437317,231.41822300437317,-9924.869203064649,-9924.869203064649,-9924.869203064649,-9924.869203064649,-9924.869203064649,-9956.697272042364,-9956.697272042364,-9956.697272042364,-9956.697272042364,-9956.697272042364,-27529.397983555773,-27529.397983555773,-27529.397983555773,-27529.397983555773,-27529.397983555773
PPA,total_output,3803494.64964904,3803494.64964904,3803494.64964904,3791390.7044395525,3791390.7044395525,4578140.57226652,4578140.57226652,4578140.57226652,4578140.57226652,4578140.57226652,6869108.3030240275,6869108.3030240275,6869108.3030240275,6869108.3030240275,6869108.3030240275,7218736.481119529,7218736.481119529,7218736.481119529,7218736.481119529,7218736.481119529,7448696.2992736325,7448696.2992736325,7448696.2992736325,7448696.2992736325,7448696.2992736325,8397285.587007465,8397285.587007465,8397285.587007465,8397285.587007465,8397285.587007465
PPA,variable_om,79700825.9227414,79700825.9227414,79700825.9227414,74914172.36031717,74914172.36031717,74914172.36031725,74914172.36031725,74914172.36031725,74914172.36031725,74914172.36031725,74663117.01684207,74663117.01684207,74663117.01684207,74663117.01684207,74663117.01684207,74369914.35345893,74369914.35345893,74369914.35345893,74369914.35345893,74369914.35345893,74377884.94289291,74377884.94289291,74377884.94289291,74377884.94289291,74377884.94289291,58900411.74370512,58900411.74370512,58900411.74370512,58900411.74370512,58900411.74370512
distributed,amortized_cost,228934542.09592152,228934542.09592152,228934542.09592152,246526540.1805799,246526540.1805799,255733000.91267055,255733000.91267055,255733000.91267055,255733000.91267055,255733000.91267055,277477003.7784766,277477003.7784766,277477003.7784766,277477003.7784766,277477003.7784766,297996882.0538348,297996882.0538348,297996882.0538348,297996882.0538348,297996882.0538348,320230918.0522642,320230918.0522642,320230918.0522642,320230918.0522642,320230918.0522642,252614023.39472914,252614023.39472914,252614023.39472914,252614023.39472914,252614023.39472914
distributed,capacity_added,179.09699999999987,0.0,0.0,97.309,0.0,55.683,0.0,0.0,0.0,0.0,175.117,0.0,0.0,0.0,0.0,245.159,0.0,0.0,0.0,0.0,248.12599999999998,0.0,0.0,0.0,0.0,537.8059999999994,0.0,0.0,0.0,0.0
distributed,capacity_in_place,712.0969999999991,712.0969999999991,712.0969999999991,809.4059999999992,809.4059999999992,865.0889999999991,865.0889999999991,865.0889999999991,865.0889999999991,865.0889999999991,1040.2059999999992,1040.2059999999992,1040.2059999999992,1040.2059999999992,1040.2059999999992,1247.267999999999,1247.267999999999,1247.267999999999,1247.267999999999,1247.267999999999,1461.3239999999992,1461.3239999999992,1461.3239999999992,1461.3239999999992,1461.3239999999992,1682.742999999999,1682.742999999999,1682.742999999999,1682.742999999999,1682.742999999999
distributed,capacity_retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.097,0.0,0.0,0.0,0.0,34.07,0.0,0.0,0.0,0.0,316.3869999999993,0.0,0.0,0.0,0.0
distributed,capital_outlay,397575014.5224024,0.0,0.0,225175018.82501844,0.0,122108977.74296203,0.0,0.0,0.0,0.0,284140908.5643432,0.0,0.0,0.0,0.0,351714575.3088206,0.0,0.0,0.0,0.0,346489502.3613359,0.0,0.0,0.0,0.0,772417874.7083106,0.0,0.0,0.0,0.0
distributed,fixed_om,5739491.066182397,5739491.066182397,5739491.066182397,7350639.317644177,7350639.317644177,8058202.29358483,8058202.29358483,8058202.29358483,8058202.29358483,8058202.29358483,9864652.321448086,9864652.321448086,9864652.321448086,9864652.321448086,9864652.321448086,11258915.643912839,11258915.643912839,11258915.643912839,11258915.643912839,11258915.643912839,13005804.934238745,13005804.934238745,13005804.934238745,13005804.934238745,13005804.934238745,16963821.126691844,16963821.126691844,16963821.126691844,16963821.126691844,16963821.126691844
distributed,renewable_output,1166153.6553163596,1166153.6553163596,1166153.6553163596,1292570.415126334,1292570.415126334,1376377.4455380219,1376377.4455380219,1376377.4455380219,1376377.4455380219,1376377.4455380219,1418213.7168942236,1418213.7168942236,1418213.7168942236,1418213.7168942236,1418213.7168942236,1612458.6331568486,1612458.6331568486,1612458.6331568486,1612458.6331568486,1612458.6331568486,1861000.4088604457,1861000.4088604457,1861000.4088604457,1861000.4088604457,1861000.4088604457,1693238.0761007364,1693238.0761007364,1693238.0761007364,1693238.0761007364,1693238.0761007364
distributed,storage_load,4766.19539406874,4766.19539406874,4766.19539406874,9752.441240187907,9752.441240187907,10215.233806927543,10215.233806927543,10215.233806927543,10215.233806927543,10215.233806927543,16318.956135987719,16318.956135987719,16318.956135987719,16318.956135987719,16318.956135987719,21780.053183164582,21780.053183164582,21780.053183164582,21780.053183164582,21780.053183164582,30812.22473951134,30812.22473951134,30812.22473951134,30812.22473951134,30812.22473951134,28280.41018219084,28280.41018219084,28280.41018219084,28280.41018219084,28280.41018219084
distributed,total_output,1166153.6553163596,1166153.6553163596,1166153.6553163596,1292570.415126334,1292570.415126334,1376377.4455380219,1376377.4455380219,1376377.4455380219,1376377.4455380219,1376377.4455380219,1418213.7168942236,1418213.7168942236,1418213.7168942236,1418213.7168942236,1418213.7168942236,1612458.6331568486,1612458.6331568486,1612458.6331568486,1612458.6331568486,1612458.6331568486,1861000.4088604457,1861000.4088604457,1861000.4088604457,1861000.4088604457,1861000.4088604457,1693238.0761007364,1693238.0761007364,1693238.0761007364,1693238.0761007364,1693238.0761007364
system,co2_emissions,4709622.53632439,4709622.53632439,4709622.53632439,3705902.9704205394,3705902.9704205394,3195060.122672944,3195060.122672944,3195060.122672944,3195060.122672944,3195060.122672944,1518587.3665640268,1518587.3665640268,1518587.3665640268,1518587.3665640268,1518587.3665640268,1065459.8041522424,1065459.8041522424,1065459.8041522424,1065459.8041522424,1065459.8041522424,1064698.2763211105,1064698.2763211105,1064698.2763211105,1064698.2763211105,1064698.2763211105,0.0,0.0,0.0,0.0,0.0
system,ev_load,24646.04553986997,24646.04553986997,24646.04553986997,44094.823512284886,44094.823512284886,63752.44387423623,63752.44387423623,63752.44387423623,63752.44387423623,63752.44387423623,145082.01493871096,145082.01493871096,145082.01493871096,145082.01493871096,145082.01493871096,287956.6451272569,287956.6451272569,287956.6451272569,287956.6451272569,287956.6451272569,523472.7018844189,523472.7018844189,523472.7018844189,523472.7018844189,523472.7018844189,925893.48149959,925893.48149959,925893.48149959,925893.48149959,925893.48149959
system,gross_load,7917644.353182679,7917644.353182679,7917644.353182679,8056386.051654423,8056386.051654423,8223605.444129768,8223605.444129768,8223605.444129768,8223605.444129768,8223605.444129768,8425359.900663232,8425359.900663232,8425359.900663232,8425359.900663232,8425359.900663232,8573907.748737168,8573907.748737168,8573907.748737168,8573907.748737168,8573907.748737168,8798578.155055901,8798578.155055901,8798578.155055901,8798578.155055901,8798578.155055901,9000426.747959584,9000426.747959584,9000426.747959584,9000426.747959584,9000426.747959584
