LOAD_ZONE,TIMEPOINT,ev_bau_mw
Oahu,200700,1.18636291206968
Oahu,200704,0.863463526230573
Oahu,200708,1.59562615671944
Oahu,200712,3.14321353916696
Oahu,200716,4.12742038338858
Oahu,200720,6.17025781294829
Oahu,250700,3.06878987316018
Oahu,250704,2.2335392468708
Oahu,250708,4.12743970775994
Oahu,250712,8.13061650869361
Oahu,250716,10.6764850333368
Oahu,250720,15.9607355376017
Oahu,300700,6.98367295691259
Oahu,300704,5.08288552859166
Oahu,300708,9.39285199044508
Oahu,300712,18.5029177564113
Oahu,300716,24.2965738561352
Oahu,300720,36.3219906717167
Oahu,350700,13.8610911641118
Oahu,350704,10.0884362889325
Oahu,350708,18.6427942049746
Oahu,350712,36.7243184791204
Oahu,350716,48.2234817227682
Oahu,350720,72.0913517956686
Oahu,400700,25.1979003281456
Oahu,400704,18.3396392870964
Oahu,400708,33.8904971227194
Oahu,400712,66.7606688174648
Oahu,400716,87.6648505907387
Oahu,400720,131.053946299108
Oahu,450700,44.5688410824864
Oahu,450704,32.4382769299126
Oahu,450708,59.9438905940026
Oahu,450712,118.083078365167
Oahu,450716,155.057395402678
Oahu,450720,231.801952931508
Oahu,500700,64.1432565012485
Oahu,500704,46.6850083385168
Oahu,500708,86.2709520074282
Oahu,500712,169.944584603756
Oahu,500716,223.15783951667
Oahu,500720,333.608228602083
