gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
AES,multiple,2020,1386.8183529594685,5305195.349675924,1466377.3352372886,180.0,31331181.826544113,14677622.956780847,37.00124102301997,0.8795144298322348,0.0,0.0
AES,multiple,2021,1362.8533181236548,5213518.461282815,1452472.1432526337,180.0,31331181.826544113,14677622.956780847,37.58461938892256,0.8643159044416884,0.0,0.0
AES,multiple,2022,1384.305407656498,5295582.219227469,1464919.253197174,180.0,31331181.826544113,14677622.956780847,37.06146542431417,0.8779207303757592,0.0,0.0
Airport_DSG,multiple,2020,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2021,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2022,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2023,3.4140302613480054,60512.91421112951,0.0,8.0,283791.85665925033,67349.46997205736,120.57720914280898,0.048716185236130194,0.0,0.0
Airport_DSG,multiple,2024,1.8716918844566706,33175.31532045452,0.0,8.0,283791.85665925033,67349.46997205736,205.33114725948855,0.026707932141219602,0.0,0.0
Airport_DSG,multiple,2025,2.6749931224209087,47413.64807601444,0.0,8.0,283791.85665925033,67349.46997205736,148.99289697860007,0.03817056396148555,0.0,0.0
Airport_DSG,multiple,2026,2.2653094910591474,40152.09837067888,0.0,8.0,283791.85665925033,67349.46997205736,172.73287669802554,0.03232462173314992,0.0,0.0
Airport_DSG,multiple,2027,1.9439889958734546,34456.76526845496,0.0,8.0,283791.85665925033,67349.46997205736,198.35405072676835,0.027739569005043575,0.0,0.0
Airport_DSG,multiple,2028,1.5423383768913328,27337.598890674955,0.0,8.0,283791.85665925033,67349.46997205736,245.39292492016415,0.02200825309491056,0.0,0.0
Airport_DSG,multiple,2029,1.5343053645116913,27195.21556311937,0.0,8.0,283791.85665925033,67349.46997205736,246.58490476883438,0.021893626776707916,0.0,0.0
Airport_DSG,multiple,2030,0.3936176066024752,6976.7830502243305,0.0,8.0,283791.85665925033,67349.46997205736,909.8122230167538,0.005616689591930294,0.0,0.0
Airport_DSG,multiple,2031,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2032,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2033,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2034,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2035,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2036,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2037,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2038,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2039,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2040,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2041,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2042,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2043,-8.219229973381198e-15,-1.4568399228669342e-10,0.0,8.0,283791.85665925033,67349.46997205736,-4.272192501834283e+16,-1.172835327251883e-16,0.0,0.0
Airport_DSG,multiple,2044,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2045,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2046,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2047,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2048,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2049,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,multiple,2050,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Battery_Bulk,Battery,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Bulk,Battery,2021,-2.3458681536372614,0.0,0.0,12.5,418057.8390758914,443633.60060333373,40.813671965852656,0.19281108112087086,23.45868153637263,21.112813382735368
Battery_Bulk,Battery,2022,-30.49162727068152,0.0,0.0,339.5,10632249.024385622,11282704.153152378,79.85781722596134,0.0922739744306136,304.9162727068151,274.4246454361336
Battery_Bulk,Battery,2023,-29.31652584010975,0.0,0.0,339.5,10632249.024385622,11282704.153152378,83.0587775231114,0.08871787431187002,293.1652584010975,263.84873256098774
Battery_Bulk,Battery,2024,-24.528502009661445,0.0,0.0,339.5,10632249.024385622,11282704.153152378,99.27205487498219,0.07422832330883886,245.2850200966145,220.75651808695304
Battery_Bulk,Battery,2025,-56.147592516412836,0.0,0.0,339.5,10632249.024385622,11282704.153152378,43.36775075070995,0.1699142348228041,561.4759251641289,505.328332647716
Battery_Bulk,Battery,2026,-60.624223663164024,0.0,0.0,339.5,10632249.024385622,11282704.153152378,40.165376979231354,0.18346144712156484,606.2422366316404,545.6180129684765
