FUEL_BASED_GEN_TPS_1,FUEL_BASED_GEN_TPS_2,DispatchGenRenewableMW
Oahu_CC_152,2107021202,0.0
Oahu_CC_152,2107021204,0.0
Oahu_CC_152,2107021206,0.0
Oahu_CC_152,2107021208,0.0
Oahu_CC_152,2107021210,0.0
Oahu_CC_152,2107021212,0.0
Oahu_CC_152,2107021214,0.0
Oahu_CC_152,2107021216,0.0
Oahu_CC_152,2107021218,0.0
Oahu_CC_152,2107021220,0.0
Oahu_CC_152,2107021222,0.0
Oahu_CC_152,2107050200,0.0
Oahu_CC_152,2107050202,0.0
Oahu_CC_152,2107050204,0.0
Oahu_CC_152,2107050206,0.0
Oahu_CC_152,2107050208,0.0
Oahu_CC_152,2107050210,0.0
Oahu_CC_152,2107050212,0.0
Oahu_CC_152,2107050214,0.0
Oahu_CC_152,2107050216,0.0
Oahu_CC_152,2107050218,0.0
Oahu_CC_152,2107050220,0.0
Oahu_CC_152,2107050222,0.0
Oahu_CC_152,2107092200,0.0
Oahu_CC_152,2107092202,0.0
Oahu_CC_152,2107092204,0.0
Oahu_CC_152,2107092206,0.0
Oahu_CC_152,2107092208,0.0
Oahu_CC_152,2107092210,0.0
Oahu_CC_152,2107092212,0.0
Oahu_CC_152,2107092214,0.0
Oahu_CC_152,2107092216,0.0
Oahu_CC_152,2107092218,0.0
Oahu_CC_152,2107092220,0.0
Oahu_CC_152,2107092222,0.0
Oahu_CC_152,2107102700,0.0
Oahu_CC_152,2107102702,0.0
Oahu_CC_152,2107102704,0.0
Oahu_CC_152,2107102706,0.0
Oahu_CC_152,2107102708,0.0
Oahu_CC_152,2107102710,0.0
Oahu_CC_152,2107102712,0.0
Oahu_CC_152,2107102714,0.0
Oahu_CC_152,2107102716,0.0
Oahu_CC_152,2107102718,0.0
Oahu_CC_152,2107102720,0.0
Oahu_CC_152,2107102722,0.0
Oahu_CC_152,2107121500,0.0
Oahu_CC_152,2107121502,0.0
Oahu_CC_152,2107121504,0.0
Oahu_CC_152,2107121506,0.0
Oahu_CC_152,2107121508,0.0
Oahu_CC_152,2107121510,0.0
Oahu_CC_152,2107121512,0.0
Oahu_CC_152,2107121514,0.0
Oahu_CC_152,2107121516,0.0
Oahu_CC_152,2107121518,0.0
Oahu_CC_152,2107121520,0.0
Oahu_CC_152,2107121522,0.0
Oahu_CC_152,2108022000,0.0
Oahu_CC_152,2108022002,0.0
Oahu_CC_152,2108022004,0.0
Oahu_CC_152,2108022006,0.0
Oahu_CC_152,2108022008,0.0
Oahu_CC_152,2108022010,0.0
Oahu_CC_152,2108022012,0.0
Oahu_CC_152,2108022014,0.0
Oahu_CC_152,2108022016,0.0
Oahu_CC_152,2108022018,0.0
Oahu_CC_152,2108022020,0.0
Oahu_CC_152,2108022022,0.0
Oahu_CC_152,2108041000,0.0
Oahu_CC_152,2108041002,0.0
Oahu_CC_152,2108041004,0.0
Oahu_CC_152,2108041006,0.0
Oahu_CC_152,2108041008,0.0
Oahu_CC_152,2108041010,0.0
Oahu_CC_152,2108041012,0.0
Oahu_CC_152,2108041014,0.0
Oahu_CC_152,2108041016,0.0
Oahu_CC_152,2108041018,0.0
Oahu_CC_152,2108041020,0.0
Oahu_CC_152,2108041022,0.0
Oahu_CC_152,2108061700,0.0
Oahu_CC_152,2108061702,0.0
Oahu_CC_152,2108061704,0.0
Oahu_CC_152,2108061706,0.0
Oahu_CC_152,2108061708,0.0
Oahu_CC_152,2108061710,0.0
Oahu_CC_152,2108061712,0.0
Oahu_CC_152,2108061714,0.0
Oahu_CC_152,2108061716,0.0
Oahu_CC_152,2108061718,0.0
Oahu_CC_152,2108061720,0.0
Oahu_CC_152,2108061722,0.0
Oahu_CC_152,2108081800,0.0
Oahu_CC_152,2108081802,0.0
Oahu_CC_152,2108081804,0.0
Oahu_CC_152,2108081806,0.0
Oahu_CC_152,2108081808,0.0
Oahu_CC_152,2108081810,0.0
Oahu_CC_152,2108081812,0.0
Oahu_CC_152,2108081814,0.0
Oahu_CC_152,2108081816,0.0
Oahu_CC_152,2108081818,0.0
Oahu_CC_152,2108081820,0.0
Oahu_CC_152,2108081822,0.0
Oahu_CC_152,2108091000,0.0
Oahu_CC_152,2108091002,0.0
Oahu_CC_152,2108091004,0.0
Oahu_CC_152,2108091006,0.0
Oahu_CC_152,2108091008,0.0
Oahu_CC_152,2108091010,0.0
Oahu_CC_152,2108091012,0.0
Oahu_CC_152,2108091014,0.0
Oahu_CC_152,2108091016,0.0
Oahu_CC_152,2108091018,0.0
Oahu_CC_152,2108091020,0.0
Oahu_CC_152,2108091022,0.0
Oahu_CC_152,2108112200,0.0
Oahu_CC_152,2108112202,0.0
Oahu_CC_152,2108112204,0.0
Oahu_CC_152,2108112206,0.0
Oahu_CC_152,2108112208,0.0
Oahu_CC_152,2108112210,0.0
Oahu_CC_152,2108112212,0.0
Oahu_CC_152,2108112214,0.0
Oahu_CC_152,2108112216,0.0
Oahu_CC_152,2108112218,0.0
Oahu_CC_152,2108112220,0.0
Oahu_CC_152,2108112222,0.0
Oahu_CC_152,2207011200,0.0
Oahu_CC_152,2207011202,0.0
Oahu_CC_152,2207011204,0.0
Oahu_CC_152,2207011206,0.0
Oahu_CC_152,2207011208,0.0
Oahu_CC_152,2207011210,0.0
Oahu_CC_152,2207011212,0.0
Oahu_CC_152,2207011214,0.0
Oahu_CC_152,2207011216,0.0
Oahu_CC_152,2207011218,0.0
Oahu_CC_152,2207011220,0.0
Oahu_CC_152,2207011222,0.0
Oahu_CC_152,2207011900,0.0
Oahu_CC_152,2207011902,0.0
Oahu_CC_152,2207011904,0.0
Oahu_CC_152,2207011906,0.0
Oahu_CC_152,2207011908,0.0
Oahu_CC_152,2207011910,0.0
Oahu_CC_152,2207011912,0.0
Oahu_CC_152,2207011914,0.0
Oahu_CC_152,2207011916,0.0
Oahu_CC_152,2207011918,0.0
Oahu_CC_152,2207011920,0.0
Oahu_CC_152,2207011922,0.0
Oahu_CC_152,2207021200,0.0
Oahu_CC_152,2207021202,0.0
Oahu_CC_152,2207021204,0.0
Oahu_CC_152,2207021206,0.0
Oahu_CC_152,2207021208,0.0
Oahu_CC_152,2207021210,0.0
Oahu_CC_152,2207021212,0.0
Oahu_CC_152,2207021214,0.0
Oahu_CC_152,2207021216,0.0
Oahu_CC_152,2207021218,0.0
Oahu_CC_152,2207021220,0.0
Oahu_CC_152,2207021222,0.0
Oahu_CC_152,2207050200,0.0
Oahu_CC_152,2207050202,0.0
Oahu_CC_152,2207050204,0.0
Oahu_CC_152,2207050206,0.0
Oahu_CC_152,2207050208,0.0
Oahu_CC_152,2207050210,0.0
Oahu_CC_152,2207050212,0.0
Oahu_CC_152,2207050214,0.0
Oahu_CC_152,2207050216,0.0
Oahu_CC_152,2207050218,0.0
Oahu_CC_152,2207050220,0.0
Oahu_CC_152,2207050222,0.0
Oahu_CC_152,2207092200,0.0
Oahu_CC_152,2207092202,0.0
Oahu_CC_152,2207092204,0.0
Oahu_CC_152,2207092206,0.0
Oahu_CC_152,2207092208,0.0
Oahu_CC_152,2207092210,0.0
Oahu_CC_152,2207092212,0.0
Oahu_CC_152,2207092214,0.0
Oahu_CC_152,2207092216,0.0
Oahu_CC_152,2207092218,0.0
Oahu_CC_152,2207092220,0.0
Oahu_CC_152,2207092222,0.0
Oahu_CC_152,2207102700,0.0
Oahu_CC_152,2207102702,0.0
Oahu_CC_152,2207102704,0.0
Oahu_CC_152,2207102706,0.0
Oahu_CC_152,2207102708,0.0
Oahu_CC_152,2207102710,0.0
Oahu_CC_152,2207102712,0.0
Oahu_CC_152,2207102714,0.0
Oahu_CC_152,2207102716,0.0
Oahu_CC_152,2207102718,0.0
Oahu_CC_152,2207102720,0.0
Oahu_CC_152,2207102722,0.0
Oahu_CC_152,2207121500,0.0
Oahu_CC_152,2207121502,0.0
Oahu_CC_152,2207121504,0.0
Oahu_CC_152,2207121506,0.0
Oahu_CC_152,2207121508,0.0
Oahu_CC_152,2207121510,0.0
Oahu_CC_152,2207121512,0.0
Oahu_CC_152,2207121514,0.0
Oahu_CC_152,2207121516,0.0
Oahu_CC_152,2207121518,0.0
Oahu_CC_152,2207121520,0.0
Oahu_CC_152,2207121522,0.0
Oahu_CC_152,2208022000,0.0
Oahu_CC_152,2208022002,0.0
Oahu_CC_152,2208022004,0.0
Oahu_CC_152,2208022006,0.0
Oahu_CC_152,2208022008,0.0
Oahu_CC_152,2208022010,0.0
Oahu_CC_152,2208022012,0.0
Oahu_CC_152,2208022014,0.0
Oahu_CC_152,2208022016,0.0
Oahu_CC_152,2208022018,0.0
Oahu_CC_152,2208022020,0.0
Oahu_CC_152,2208022022,0.0
Oahu_CC_152,2208041000,0.0
Oahu_CC_152,2208041002,0.0
Oahu_CC_152,2208041004,0.0
Oahu_CC_152,2208041006,0.0
Oahu_CC_152,2208041008,0.0
Oahu_CC_152,2208041010,0.0
Oahu_CC_152,2208041012,0.0
Oahu_CC_152,2208041014,0.0
Oahu_CC_152,2208041016,0.0
Oahu_CC_152,2208041018,0.0
Oahu_CC_152,2208041020,0.0
Oahu_CC_152,2208041022,0.0
Oahu_CC_152,2208061700,0.0
Oahu_CC_152,2208061702,0.0
Oahu_CC_152,2208061704,0.0
Oahu_CC_152,2208061706,0.0
Oahu_CC_152,2208061708,0.0
Oahu_CC_152,2208061710,0.0
Oahu_CC_152,2208061712,0.0
Oahu_CC_152,2208061714,0.0
Oahu_CC_152,2208061716,0.0
Oahu_CC_152,2208061718,0.0
Oahu_CC_152,2208061720,0.0
Oahu_CC_152,2208061722,0.0
Oahu_CC_152,2208081800,0.0
Oahu_CC_152,2208081802,0.0
Oahu_CC_152,2208081804,0.0
Oahu_CC_152,2208081806,0.0
Oahu_CC_152,2208081808,0.0
Oahu_CC_152,2208081810,0.0
Oahu_CC_152,2208081812,0.0
Oahu_CC_152,2208081814,0.0
Oahu_CC_152,2208081816,0.0
Oahu_CC_152,2208081818,0.0
Oahu_CC_152,2208081820,0.0
Oahu_CC_152,2208081822,0.0
Oahu_CC_152,2208091000,0.0
Oahu_CC_152,2208091002,0.0
Oahu_CC_152,2208091004,0.0
Oahu_CC_152,2208091006,0.0
Oahu_CC_152,2208091008,0.0
Oahu_CC_152,2208091010,0.0
Oahu_CC_152,2208091012,0.0
Oahu_CC_152,2208091014,0.0
Oahu_CC_152,2208091016,0.0
Oahu_CC_152,2208091018,0.0
Oahu_CC_152,2208091020,0.0
Oahu_CC_152,2208091022,0.0
Oahu_CC_152,2208112200,0.0
Oahu_CC_152,2208112202,0.0
Oahu_CC_152,2208112204,0.0
Oahu_CC_152,2208112206,0.0
Oahu_CC_152,2208112208,0.0
Oahu_CC_152,2208112210,0.0
Oahu_CC_152,2208112212,0.0
Oahu_CC_152,2208112214,0.0
Oahu_CC_152,2208112216,0.0
Oahu_CC_152,2208112218,0.0
Oahu_CC_152,2208112220,0.0
Oahu_CC_152,2208112222,0.0
Oahu_CC_152,2307011200,0.0
Oahu_CC_152,2307011202,0.0
Oahu_CC_152,2307011204,0.0
Oahu_CC_152,2307011206,0.0
Oahu_CC_152,2307011208,0.0
Oahu_CC_152,2307011210,0.0
Oahu_CC_152,2307011212,0.0
Oahu_CC_152,2307011214,0.0
Oahu_CC_152,2307011216,0.0
Oahu_CC_152,2307011218,0.0
Oahu_CC_152,2307011220,0.0
Oahu_CC_152,2307011222,0.0
Oahu_CC_152,2307011900,0.0
Oahu_CC_152,2307011902,0.0
Oahu_CC_152,2307011904,0.0
Oahu_CC_152,2307011906,0.0
Oahu_CC_152,2307011908,0.0
Oahu_CC_152,2307011910,0.0
Oahu_CC_152,2307011912,0.0
Oahu_CC_152,2307011914,0.0
Oahu_CC_152,2307011916,0.0
Oahu_CC_152,2307011918,0.0
Oahu_CC_152,2307011920,0.0
Oahu_CC_152,2307011922,0.0
Oahu_CC_152,2307021200,0.0
Oahu_CC_152,2307021202,0.0
Oahu_CC_152,2307021204,0.0
Oahu_CC_152,2307021206,0.0
Oahu_CC_152,2307021208,0.0
Oahu_CC_152,2307021210,0.0
Oahu_CC_152,2307021212,0.0
Oahu_CC_152,2307021214,0.0
Oahu_CC_152,2307021216,0.0
Oahu_CC_152,2307021218,0.0
Oahu_CC_152,2307021220,0.0
Oahu_CC_152,2307021222,0.0
Oahu_CC_152,2307050200,0.0
Oahu_CC_152,2307050202,0.0
Oahu_CC_152,2307050204,0.0
Oahu_CC_152,2307050206,0.0
Oahu_CC_152,2307050208,0.0
Oahu_CC_152,2307050210,0.0
Oahu_CC_152,2307050212,0.0
Oahu_CC_152,2307050214,0.0
Oahu_CC_152,2307050216,0.0
Oahu_CC_152,2307050218,0.0
Oahu_CC_152,2307050220,0.0
Oahu_CC_152,2307050222,0.0
Oahu_CC_152,2307092200,0.0
Oahu_CC_152,2307092202,0.0
Oahu_CC_152,2307092204,0.0
Oahu_CC_152,2307092206,0.0
Oahu_CC_152,2307092208,0.0
Oahu_CC_152,2307092210,0.0
Oahu_CC_152,2307092212,0.0
Oahu_CC_152,2307092214,0.0
Oahu_CC_152,2307092216,0.0
Oahu_CC_152,2307092218,0.0
Oahu_CC_152,2307092220,0.0
Oahu_CC_152,2307092222,0.0
Oahu_CC_152,2307102700,0.0
Oahu_CC_152,2307102702,0.0
Oahu_CC_152,2307102704,0.0
Oahu_CC_152,2307102706,0.0
Oahu_CC_152,2307102708,0.0
Oahu_CC_152,2307102710,0.0
Oahu_CC_152,2307102712,0.0
Oahu_CC_152,2307102714,0.0
Oahu_CC_152,2307102716,0.0
Oahu_CC_152,2307102718,0.0
Oahu_CC_152,2307102720,0.0
Oahu_CC_152,2307102722,0.0
Oahu_CC_152,2307121500,0.0
Oahu_CC_152,2307121502,0.0
Oahu_CC_152,2307121504,0.0
Oahu_CC_152,2307121506,0.0
Oahu_CC_152,2307121508,0.0
Oahu_CC_152,2307121510,0.0
Oahu_CC_152,2307121512,0.0
Oahu_CC_152,2307121514,0.0
Oahu_CC_152,2307121516,0.0
Oahu_CC_152,2307121518,0.0
Oahu_CC_152,2307121520,0.0
Oahu_CC_152,2307121522,0.0
Oahu_CC_152,2308022000,0.0
Oahu_CC_152,2308022002,0.0
Oahu_CC_152,2308022004,0.0
Oahu_CC_152,2308022006,0.0
Oahu_CC_152,2308022008,0.0
Oahu_CC_152,2308022010,0.0
Oahu_CC_152,2308022012,0.0
Oahu_CC_152,2308022014,0.0
Oahu_CC_152,2308022016,0.0
Oahu_CC_152,2308022018,0.0
Oahu_CC_152,2308022020,0.0
Oahu_CC_152,2308022022,0.0
Oahu_CC_152,2308041000,0.0
Oahu_CC_152,2308041002,0.0
Oahu_CC_152,2308041004,0.0
Oahu_CC_152,2308041006,0.0
Oahu_CC_152,2308041008,0.0
Oahu_CC_152,2308041010,0.0
Oahu_CC_152,2308041012,0.0
Oahu_CC_152,2308041014,0.0
Oahu_CC_152,2308041016,0.0
Oahu_CC_152,2308041018,0.0
Oahu_CC_152,2308041020,0.0
Oahu_CC_152,2308041022,0.0
Oahu_CC_152,2308061700,0.0
Oahu_CC_152,2308061702,0.0
Oahu_CC_152,2308061704,0.0
Oahu_CC_152,2308061706,0.0
Oahu_CC_152,2308061708,0.0
Oahu_CC_152,2308061710,0.0
Oahu_CC_152,2308061712,0.0
Oahu_CC_152,2308061714,0.0
Oahu_CC_152,2308061716,0.0
Oahu_CC_152,2308061718,0.0
Oahu_CC_152,2308061720,0.0
Oahu_CC_152,2308061722,0.0
Oahu_CC_152,2308081800,0.0
Oahu_CC_152,2308081802,0.0
Oahu_CC_152,2308081804,0.0
Oahu_CC_152,2308081806,0.0
Oahu_CC_152,2308081808,0.0
Oahu_CC_152,2308081810,0.0
Oahu_CC_152,2308081812,0.0
Oahu_CC_152,2308081814,0.0
Oahu_CC_152,2308081816,0.0
Oahu_CC_152,2308081818,0.0
Oahu_CC_152,2308081820,0.0
Oahu_CC_152,2308081822,0.0
Oahu_CC_152,2308091000,0.0
Oahu_CC_152,2308091002,0.0
Oahu_CC_152,2308091004,0.0
Oahu_CC_152,2308091006,0.0
Oahu_CC_152,2308091008,0.0
Oahu_CC_152,2308091010,0.0
Oahu_CC_152,2308091012,0.0
Oahu_CC_152,2308091014,0.0
Oahu_CC_152,2308091016,0.0
Oahu_CC_152,2308091018,0.0
Oahu_CC_152,2308091020,0.0
Oahu_CC_152,2308091022,0.0
Oahu_CC_152,2308112200,0.0
Oahu_CC_152,2308112202,0.0
Oahu_CC_152,2308112204,0.0
Oahu_CC_152,2308112206,0.0
Oahu_CC_152,2308112208,0.0
Oahu_CC_152,2308112210,0.0
Oahu_CC_152,2308112212,0.0
Oahu_CC_152,2308112214,0.0
Oahu_CC_152,2308112216,0.0
Oahu_CC_152,2308112218,0.0
Oahu_CC_152,2308112220,0.0
Oahu_CC_152,2308112222,0.0
Oahu_CC_152,2407011200,0.0
Oahu_CC_152,2407011202,0.0
Oahu_CC_152,2407011204,0.0
Oahu_CC_152,2407011206,0.0
Oahu_CC_152,2407011208,0.0
Oahu_CC_152,2407011210,0.0
Oahu_CC_152,2407011212,0.0
Oahu_CC_152,2407011214,0.0
Oahu_CC_152,2407011216,0.0
Oahu_CC_152,2407011218,0.0
Oahu_CC_152,2407011220,0.0
Oahu_CC_152,2407011222,0.0
Oahu_CC_152,2407011900,0.0
Oahu_CC_152,2407011902,0.0
Oahu_CC_152,2407011904,0.0
Oahu_CC_152,2407011906,0.0
Oahu_CC_152,2407011908,0.0
Oahu_CC_152,2407011910,0.0
Oahu_CC_152,2407011912,0.0
Oahu_CC_152,2407011914,0.0
Oahu_CC_152,2407011916,0.0
Oahu_CC_152,2407011918,0.0
Oahu_CC_152,2407011920,0.0
Oahu_CC_152,2407011922,0.0
Oahu_CC_152,2407021200,0.0
Oahu_CC_152,2407021202,0.0
Oahu_CC_152,2407021204,0.0
Oahu_CC_152,2407021206,0.0
Oahu_CC_152,2407021208,0.0
Oahu_CC_152,2407021210,0.0
Oahu_CC_152,2407021212,0.0
Oahu_CC_152,2407021214,0.0
Oahu_CC_152,2407021216,0.0
Oahu_CC_152,2407021218,0.0
Oahu_CC_152,2407021220,0.0
Oahu_CC_152,2407021222,0.0
Oahu_CC_152,2407050200,0.0
Oahu_CC_152,2407050202,0.0
Oahu_CC_152,2407050204,0.0
Oahu_CC_152,2407050206,0.0
Oahu_CC_152,2407050208,0.0
Oahu_CC_152,2407050210,0.0
Oahu_CC_152,2407050212,0.0
Oahu_CC_152,2407050214,0.0
Oahu_CC_152,2407050216,0.0
Oahu_CC_152,2407050218,0.0
Oahu_CC_152,2407050220,0.0
Oahu_CC_152,2407050222,0.0
Oahu_CC_152,2407092200,0.0
Oahu_CC_152,2407092202,0.0
Oahu_CC_152,2407092204,0.0
Oahu_CC_152,2407092206,0.0
Oahu_CC_152,2407092208,0.0
Oahu_CC_152,2407092210,0.0
Oahu_CC_152,2407092212,0.0
Oahu_CC_152,2407092214,0.0
Oahu_CC_152,2407092216,0.0
Oahu_CC_152,2407092218,0.0
Oahu_CC_152,2407092220,0.0
Oahu_CC_152,2407092222,0.0
Oahu_CC_152,2407102700,0.0
Oahu_CC_152,2407102702,0.0
Oahu_CC_152,2407102704,0.0
Oahu_CC_152,2407102706,0.0
Oahu_CC_152,2407102708,0.0
Oahu_CC_152,2407102710,0.0
Oahu_CC_152,2407102712,0.0
Oahu_CC_152,2407102714,0.0
Oahu_CC_152,2407102716,0.0
Oahu_CC_152,2407102718,0.0
Oahu_CC_152,2407102720,0.0
Oahu_CC_152,2407102722,0.0
Oahu_CC_152,2407121500,0.0
Oahu_CC_152,2407121502,0.0
Oahu_CC_152,2407121504,0.0
Oahu_CC_152,2407121506,0.0
Oahu_CC_152,2407121508,0.0
Oahu_CC_152,2407121510,0.0
Oahu_CC_152,2407121512,0.0
Oahu_CC_152,2407121514,0.0
Oahu_CC_152,2407121516,0.0
Oahu_CC_152,2407121518,0.0
Oahu_CC_152,2407121520,0.0
Oahu_CC_152,2407121522,0.0
Oahu_CC_152,2408022000,0.0
Oahu_CC_152,2408022002,0.0
Oahu_CC_152,2408022004,0.0
Oahu_CC_152,2408022006,0.0
Oahu_CC_152,2408022008,0.0
Oahu_CC_152,2408022010,0.0
Oahu_CC_152,2408022012,0.0
Oahu_CC_152,2408022014,0.0
Oahu_CC_152,2408022016,0.0
Oahu_CC_152,2408022018,0.0
Oahu_CC_152,2408022020,0.0
Oahu_CC_152,2408022022,0.0
Oahu_CC_152,2408041000,0.0
Oahu_CC_152,2408041002,0.0
Oahu_CC_152,2408041004,0.0
Oahu_CC_152,2408041006,0.0
Oahu_CC_152,2408041008,0.0
Oahu_CC_152,2408041010,0.0
Oahu_CC_152,2408041012,0.0
Oahu_CC_152,2408041014,0.0
Oahu_CC_152,2408041016,0.0
Oahu_CC_152,2408041018,0.0
Oahu_CC_152,2408041020,0.0
Oahu_CC_152,2408041022,0.0
Oahu_CC_152,2408061700,0.0
Oahu_CC_152,2408061702,0.0
Oahu_CC_152,2408061704,0.0
Oahu_CC_152,2408061706,0.0
Oahu_CC_152,2408061708,0.0
Oahu_CC_152,2408061710,0.0
Oahu_CC_152,2408061712,0.0
Oahu_CC_152,2408061714,0.0
Oahu_CC_152,2408061716,0.0
Oahu_CC_152,2408061718,0.0
Oahu_CC_152,2408061720,0.0
Oahu_CC_152,2408061722,0.0
Oahu_CC_152,2408081800,0.0
Oahu_CC_152,2408081802,0.0
Oahu_CC_152,2408081804,0.0
Oahu_CC_152,2408081806,0.0
Oahu_CC_152,2408081808,0.0
Oahu_CC_152,2408081810,0.0
Oahu_CC_152,2408081812,0.0
Oahu_CC_152,2408081814,0.0
Oahu_CC_152,2408081816,0.0
Oahu_CC_152,2408081818,0.0
Oahu_CC_152,2408081820,0.0
Oahu_CC_152,2408081822,0.0
Oahu_CC_152,2408091000,0.0
Oahu_CC_152,2408091002,0.0
Oahu_CC_152,2408091004,0.0
Oahu_CC_152,2408091006,0.0
Oahu_CC_152,2408091008,0.0
Oahu_CC_152,2408091010,0.0
Oahu_CC_152,2408091012,0.0
Oahu_CC_152,2408091014,0.0
Oahu_CC_152,2408091016,0.0
Oahu_CC_152,2408091018,0.0
Oahu_CC_152,2408091020,0.0
Oahu_CC_152,2408091022,0.0
Oahu_CC_152,2408112200,0.0
Oahu_CC_152,2408112202,0.0
Oahu_CC_152,2408112204,0.0
Oahu_CC_152,2408112206,0.0
Oahu_CC_152,2408112208,0.0
Oahu_CC_152,2408112210,0.0
Oahu_CC_152,2408112212,0.0
Oahu_CC_152,2408112214,0.0
Oahu_CC_152,2408112216,0.0
Oahu_CC_152,2408112218,0.0
Oahu_CC_152,2408112220,0.0
Oahu_CC_152,2408112222,0.0
Oahu_CC_152,2507011200,0.0
Oahu_CC_152,2507011202,0.0
Oahu_CC_152,2507011204,0.0
Oahu_CC_152,2507011206,0.0
Oahu_CC_152,2507011208,0.0
Oahu_CC_152,2507011210,0.0
Oahu_CC_152,2507011212,0.0
Oahu_CC_152,2507011214,0.0
Oahu_CC_152,2507011216,0.0
Oahu_CC_152,2507011218,0.0
Oahu_CC_152,2507011220,0.0
Oahu_CC_152,2507011222,0.0
Oahu_CC_152,2507011900,0.0
Oahu_CC_152,2507011902,0.0
Oahu_CC_152,2507011904,0.0
Oahu_CC_152,2507011906,0.0
Oahu_CC_152,2507011908,0.0
Oahu_CC_152,2507011910,0.0
Oahu_CC_152,2507011912,0.0
Oahu_CC_152,2507011914,0.0
Oahu_CC_152,2507011916,0.0
Oahu_CC_152,2507011918,0.0
Oahu_CC_152,2507011920,0.0
Oahu_CC_152,2507011922,0.0
Oahu_CC_152,2507021200,0.0
Oahu_CC_152,2507021202,0.0
Oahu_CC_152,2507021204,0.0
Oahu_CC_152,2507021206,0.0
Oahu_CC_152,2507021208,0.0
Oahu_CC_152,2507021210,0.0
Oahu_CC_152,2507021212,0.0
Oahu_CC_152,2507021214,0.0
Oahu_CC_152,2507021216,0.0
Oahu_CC_152,2507021218,0.0
Oahu_CC_152,2507021220,0.0
Oahu_CC_152,2507021222,0.0
Oahu_CC_152,2507050200,0.0
Oahu_CC_152,2507050202,0.0
Oahu_CC_152,2507050204,0.0
Oahu_CC_152,2507050206,0.0
Oahu_CC_152,2507050208,0.0
Oahu_CC_152,2507050210,0.0
Oahu_CC_152,2507050212,0.0
Oahu_CC_152,2507050214,0.0
Oahu_CC_152,2507050216,0.0
Oahu_CC_152,2507050218,0.0
Oahu_CC_152,2507050220,0.0
Oahu_CC_152,2507050222,0.0
Oahu_CC_152,2507092200,0.0
Oahu_CC_152,2507092202,0.0
Oahu_CC_152,2507092204,0.0
Oahu_CC_152,2507092206,0.0
Oahu_CC_152,2507092208,0.0
Oahu_CC_152,2507092210,0.0
Oahu_CC_152,2507092212,0.0
Oahu_CC_152,2507092214,0.0
Oahu_CC_152,2507092216,0.0
Oahu_CC_152,2507092218,0.0
Oahu_CC_152,2507092220,0.0
Oahu_CC_152,2507092222,0.0
Oahu_CC_152,2507102700,0.0
Oahu_CC_152,2507102702,0.0
Oahu_CC_152,2507102704,0.0
Oahu_CC_152,2507102706,0.0
Oahu_CC_152,2507102708,0.0
Oahu_CC_152,2507102710,0.0
Oahu_CC_152,2507102712,0.0
Oahu_CC_152,2507102714,0.0
Oahu_CC_152,2507102716,0.0
Oahu_CC_152,2507102718,0.0
Oahu_CC_152,2507102720,0.0
Oahu_CC_152,2507102722,0.0
Oahu_CC_152,2507121500,0.0
Oahu_CC_152,2507121502,0.0
Oahu_CC_152,2507121504,0.0
Oahu_CC_152,2507121506,0.0
Oahu_CC_152,2507121508,0.0
Oahu_CC_152,2507121510,0.0
Oahu_CC_152,2507121512,0.0
Oahu_CC_152,2507121514,0.0
Oahu_CC_152,2507121516,0.0
Oahu_CC_152,2507121518,0.0
Oahu_CC_152,2507121520,0.0
Oahu_CC_152,2507121522,0.0
Oahu_CC_152,2508022000,0.0
Oahu_CC_152,2508022002,0.0
Oahu_CC_152,2508022004,0.0
Oahu_CC_152,2508022006,0.0
Oahu_CC_152,2508022008,0.0
Oahu_CC_152,2508022010,0.0
Oahu_CC_152,2508022012,0.0
Oahu_CC_152,2508022014,0.0
Oahu_CC_152,2508022016,0.0
Oahu_CC_152,2508022018,0.0
Oahu_CC_152,2508022020,0.0
Oahu_CC_152,2508022022,0.0
Oahu_CC_152,2508041000,0.0
Oahu_CC_152,2508041002,0.0
Oahu_CC_152,2508041004,0.0
Oahu_CC_152,2508041006,0.0
Oahu_CC_152,2508041008,0.0
Oahu_CC_152,2508041010,0.0
Oahu_CC_152,2508041012,0.0
Oahu_CC_152,2508041014,0.0
Oahu_CC_152,2508041016,0.0
Oahu_CC_152,2508041018,0.0
Oahu_CC_152,2508041020,0.0
Oahu_CC_152,2508041022,0.0
Oahu_CC_152,2508061700,0.0
Oahu_CC_152,2508061702,0.0
Oahu_CC_152,2508061704,0.0
Oahu_CC_152,2508061706,0.0
Oahu_CC_152,2508061708,0.0
Oahu_CC_152,2508061710,0.0
Oahu_CC_152,2508061712,0.0
Oahu_CC_152,2508061714,0.0
Oahu_CC_152,2508061716,0.0
Oahu_CC_152,2508061718,0.0
Oahu_CC_152,2508061720,0.0
Oahu_CC_152,2508061722,0.0
Oahu_CC_152,2508081800,0.0
Oahu_CC_152,2508081802,0.0
Oahu_CC_152,2508081804,0.0
Oahu_CC_152,2508081806,0.0
Oahu_CC_152,2508081808,0.0
Oahu_CC_152,2508081810,0.0
Oahu_CC_152,2508081812,0.0
Oahu_CC_152,2508081814,0.0
Oahu_CC_152,2508081816,0.0
Oahu_CC_152,2508081818,0.0
Oahu_CC_152,2508081820,0.0
Oahu_CC_152,2508081822,0.0
Oahu_CC_152,2508091000,0.0
Oahu_CC_152,2508091002,0.0
Oahu_CC_152,2508091004,0.0
