DISCRETE_GEN_TPS_1,DISCRETE_GEN_TPS_2,CommitGenUnits
Oahu_Airport_DSG,2108022010,0.0
Oahu_Airport_DSG,2108022012,0.0
Oahu_Airport_DSG,2108022014,0.0
Oahu_Airport_DSG,2108022016,0.0
Oahu_Airport_DSG,2108022018,0.0
Oahu_Airport_DSG,2108022020,0.0
Oahu_Airport_DSG,2108022022,0.0
Oahu_Airport_DSG,2108041000,0.0
Oahu_Airport_DSG,2108041002,0.0
Oahu_Airport_DSG,2108041004,0.0
Oahu_Airport_DSG,2108041006,0.0
Oahu_Airport_DSG,2108041008,0.0
Oahu_Airport_DSG,2108041010,0.0
Oahu_Airport_DSG,2108041012,0.0
Oahu_Airport_DSG,2108041014,0.0
Oahu_Airport_DSG,2108041016,0.0
Oahu_Airport_DSG,2108041018,0.0
