owner,variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
HECO,amortized_cost,52470264.432688124,52470264.432688124,52470264.432688124,49216095.2251283,49216095.2251283,49216095.2251283,45413099.43388047,45413099.43388047,45413099.43388047,45413099.43388047,45413099.43388047,39445746.679528885,39445746.679528885,39445746.679528885,39445746.679528885,33698314.18980102,33698314.18980102,33698314.18980102,33698314.18980102,27677270.368319783,27677270.368319783,27677270.368319783,27677270.368319783,27677270.368319783,27677270.368319783,18228961.086221192,18228961.086221192,18228961.086221192,18228961.086221192,18228961.086221192
HECO,capacity_in_place,1247.14,1247.14,1247.14,1153.94,1153.94,1153.94,1045.94,1045.94,1045.94,1045.94,1045.94,876.9399999999999,876.9399999999999,876.9399999999999,876.9399999999999,712.74,712.74,712.74,712.74,541.3399999999999,541.3399999999999,541.3399999999999,541.3399999999999,541.3399999999999,541.3399999999999,272.64,272.64,272.64,272.64,272.64
HECO,capacity_retired,0.0,0.0,0.0,93.2,0.0,0.0,108.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,164.2,0.0,0.0,0.0,171.39999999999998,0.0,0.0,0.0,0.0,0.0,268.70000000000005,0.0,0.0,0.0,0.0
HECO,fixed_om,15928523.03764372,15928523.03764372,15928523.03764372,14933988.245362315,14933988.245362315,14933988.245362315,13781523.035422489,13781523.035422489,13781523.035422489,13781523.035422489,13781523.035422489,11978128.401349984,11978128.401349984,11978128.401349984,11978128.401349984,10225954.443274805,10225954.443274805,10225954.443274805,10225954.443274805,8396949.471203638,8396949.471203638,8396949.471203638,8396949.471203638,8396949.471203638,8396949.471203638,5529658.712770016,5529658.712770016,5529658.712770016,5529658.712770016,5529658.712770016
HECO,fuel_cost,386858887.17838246,362904978.8949079,359737147.7124184,372073899.94376945,333487836.3755293,306595358.56961507,239032750.3407192,181320807.60542005,137359109.4528525,106825815.04445575,43519157.00264554,38762165.94410741,38709560.51755794,37363201.663014464,37722300.804451,35098644.96188717,32709863.24995185,34039197.61581327,32864052.619298413,37250646.32565233,35394023.2673117,21417669.89449203,15821515.035121603,11493129.815778011,7903730.828503318,21120892.62260167,21059774.873130497,26173880.6618625,20875436.393905576,22818504.84169297
HECO,non_renewable_output,2985965.0027412204,2930910.4885613755,2784679.755321456,3066065.660821056,2688387.5348644964,2415836.553576675,1805758.6354084997,1319922.9982465664,976947.3065203878,730715.9603356867,290600.07087956625,260503.94126374763,247431.89401743413,233820.14360995992,228536.64563213993,207604.50890128256,193267.14514715545,190833.17086420883,179384.9797809643,187808.15148489422,183591.9946832121,115374.25576404145,81860.1955037024,60235.75281154065,45075.12516128924,2.8467645480721385e-12,1.0864972989769298e-10,-1.3821569656787488e-10,2.0119990039006083e-12,-1.692754889339359e-10
HECO,renewable_output,1160.649793669261,0.0,0.0,373.7432674851565,0.0,0.0,0.0,632.3673006816346,1255.2727464902298,1470.343328985193,0.0,0.0,77.27181479650898,0.0,0.0,524.559745117788,384.2763431551891,728.0375263312901,982.7596259002512,1182.5287133684556,1957.3755897259207,903.1868854196132,309.0872591860365,323.28004149559933,0.0,58718.810178817155,58107.457771664296,75568.7966987622,56830.44979367263,65006.71086657515
HECO,total_output,2987125.6525348895,2930910.4885613755,2784679.755321456,3066439.4040885414,2688387.5348644964,2415836.553576675,1805758.6354084997,1320555.365547248,978202.579266878,732186.3036646718,290600.07087956625,260503.94126374763,247509.16583223065,233820.14360995992,228536.64563213993,208129.06864640035,193651.42149031063,191561.2083905401,180367.73940686457,188990.68019826268,185549.37027293805,116277.44264946105,82169.28276288843,60559.032853036246,45075.12516128924,58718.81017881716,58107.45777166442,75568.79669876209,56830.44979367263,65006.710866574984
HECO,variable_om,31288296.35868058,30685563.123474117,29154580.71615129,32115482.014434442,28146436.311651986,25292927.01025485,18905633.86662284,13837315.932331456,10278304.012174314,7702523.908091059,3029086.3518169397,2727381.189142422,2590620.071347705,2434621.236223122,2376324.126443767,2175284.304158312,2011052.4985831534,2003454.1233234385,1899430.7133609504,1956042.0750716012,1912976.5931985884,1199305.538926158,812987.2811630724,614707.8753775707,471920.1094108311,587358.4481684946,576278.9716505865,1004207.8592783853,580014.327798384,875567.0660822087
PPA,amortized_cost,127764908.59437114,136848047.1851309,176873750.9436353,202083665.95227104,254833983.0131814,273513340.7761865,314607001.89025176,353854835.3456553,391404423.51607746,427192337.6308285,461111245.14254797,466838627.2971207,472497165.7266381,478089986.53366816,483618670.31490946,489083217.0703616,491921465.73888695,486556295.19045794,474900911.7541008,468634027.5485678,472345542.8828126,491195807.34361154,501258968.4819376,530740006.03581184,592707749.6962999,654305610.6455462,683644645.2071623,704874705.8914376,733696645.2721448,762137898.1922498
PPA,capacity_added,134.6,57.5,254.0,404.00000000000006,349.0,149.99999999999991,269.0091723895832,269.0091723895832,269.00917238958306,269.009172389583,269.0091723895831,23.123636225457407,23.123636225457386,23.123636225457176,23.123636225457407,23.123636225457428,50.44751383810444,164.94751383810421,324.94751383810467,209.94751383810464,37.94751383810416,330.26313730023935,376.2631373002397,300.26313730023935,444.7150877170155,439.71508771701474,151.64480810593153,170.9254695633063,138.32546956330592,138.325469563306
PPA,capacity_in_place,777.9,835.4,1089.4,1313.4,1662.4,1812.4,2081.4091723895835,2350.4183447791665,2619.4275171687495,2888.4366895583325,3157.4458619479155,3180.569498173373,3203.6931343988304,3226.8167706242875,3249.940406849745,3273.064043075203,3311.011556913307,3348.959070751411,3386.9065845895157,3424.8540984276206,3462.8016122657245,3763.064749565964,4063.3278868662037,4363.591024166442,4803.3061118834585,5210.821199600473,5355.9660077064045,5494.29147726971,5632.616946833016,5770.942416396322
PPA,capacity_retired,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,127.0,287.0,172.0,0.0,30.0,76.0,0.0,5.0,32.2,6.5,32.6,0.0,0.0
PPA,capital_outlay,231939528.5581514,115550093.60082173,461011794.1761198,613055145.7182016,605667766.0873737,257118205.6260285,533504349.0302242,509339333.5437134,487205764.5118444,464199109.16128737,439715039.41925323,64438919.00684504,63673543.9618323,62951199.19083357,62250611.06650368,61550022.94217314,61739896.02012556,174781631.80322728,293989902.45407426,238863863.51965085,47049949.09810743,501894077.75912815,567814793.9152023,442345566.1260889,910554536.7135701,893160832.0983713,475844721.46937025,485989213.62820446,444393148.624433,438534050.53114784
PPA,fixed_om,39438832.373224996,41267828.04073054,47411961.1837387,43283309.54670242,50651363.73342813,52652603.52892243,57243619.745674506,61675572.14781955,65948460.735357605,70062285.50828859,74017046.4666126,74250604.65162276,74482069.53093252,74711441.10454187,74938719.37245081,75163904.33465938,75397176.25085989,74077395.55482173,71149311.20402691,69916429.13310616,70329268.86410429,73099717.03945178,75112615.65511368,78267747.86246137,90109896.8617282,101313251.78737603,109906511.10269341,117878646.6938697,126246669.43221879,134477575.61251497
PPA,fuel_cost,235947702.90952793,190711988.69729802,178932485.7103057,207002564.95606574,211915855.60530907,217035407.68179387,216864551.30324593,211780485.08239698,201526265.3382281,196011647.75537264,177565730.55597955,179039337.57376978,175900575.4128328,179764737.00989997,176680546.0939165,178310219.62655774,181444883.46292618,180731861.3056773,184558581.5286438,185519907.23982513,192353763.87771562,178789213.61252654,162889367.43342453,152416319.24411196,137523704.63726902,48124265.553574346,45628632.873888716,31754135.733675484,29197407.93211831,21991316.134241175
PPA,non_renewable_output,2577086.334940392,2648588.2491705073,2585790.6140050343,2068304.0000000016,2068304.0000000016,2068304.0000000016,2016612.2132965631,1937963.5794049017,1795070.4256057884,1709225.7504942315,1537555.7245303558,1522084.491964485,1474790.629683513,1472309.724271104,1435922.1679845827,1425775.0903295083,1414124.0611959975,1398508.8531186855,1396968.636526972,1390172.6441626411,1414830.0878422523,1303036.0181046436,1170199.583954503,1087564.5315241031,974911.3229906718,2.880476233509833e-10,8.535093154748463e-11,-1.8978430320480975e-12,-2.0834178337908388e-10,1.127290222043602e-12
PPA,ppa_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912
PPA,renewable_output,1216850.5538963703,1172893.9296788045,1434924.2075808267,1723086.7044395523,2146919.6108671245,2509836.572266519,3169657.5290806917,3784573.664239315,4356174.426408689,4867992.584679601,5555322.971002069,5616691.543979454,5659879.191324431,5721939.287465648,5772172.873138313,5813322.430381573,5897904.228564082,5904849.136908679,5987015.067413135,6068287.474405876,6121123.82064505,6460450.866958639,6805193.343977042,7085802.821546842,7364650.201156472,8408265.24660896,8609654.106494311,8659164.290561482,8815137.301627187,8808014.091264537
