gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
CIP_CT,multiple,2032,0.0,0.0,0.0,113.0,4008559.9753119107,1694967.0099513936,0.0,0.0,0.0,0.0
CIP_CT,multiple,2033,2.214099037138923,9790.478595349954,2798.7146671251667,113.0,4008559.9753119107,1694967.0099513936,2580.4254317555055,0.0022367347932465776,0.0,0.0
CIP_CT,multiple,2034,2.214099037138923,9790.478595349954,2798.7146671251667,113.0,4008559.9753119107,1694967.0099513936,2580.4254317555055,0.0022367347932465776,0.0,0.0
CIP_CT,multiple,2035,2.214099037138923,9790.478595349954,2798.7146671251667,113.0,4008559.9753119107,1694967.0099513936,2580.4254317555055,0.0022367347932465776,0.0,0.0
CIP_CT,multiple,2036,3.1178129298486934,13786.592307737717,3941.04718431912,113.0,4008559.9753119107,1694967.0099513936,1833.7577353778254,0.003149687770081921,0.0,0.0
CIP_CT,multiple,2037,3.1178129298486934,13786.592307737717,3941.04718431912,113.0,4008559.9753119107,1694967.0099513936,1833.7577353778254,0.003149687770081921,0.0,0.0
CIP_CT,multiple,2038,0.0,0.0,0.0,113.0,4008559.9753119107,1694967.0099513936,0.0,0.0,0.0,0.0
CIP_CT,multiple,2039,6.354112792297112,28097.119524432936,5498.157626568363,113.0,4008559.9753119107,1694967.0099513936,902.0337365959261,0.00641907381934892,0.0,0.0
CIP_CT,multiple,2040,8.568211829436034,37887.59811978289,8361.665687916364,113.0,4008559.9753119107,1694967.0099513936,670.08317460809,0.008655808612595496,0.0,0.0
CIP_CT,multiple,2041,6.354112792297112,28097.119524432936,5562.951020791195,113.0,4008559.9753119107,1694967.0099513936,902.0337365959261,0.00641907381934892,0.0,0.0
CIP_CT,multiple,2042,9.321826536734697,41219.99135838106,9682.540249492784,113.0,4008559.9753119107,1694967.0099513936,616.2683840965344,0.00941712787078706,0.0,0.0
CIP_CT,multiple,2043,4.765584594222834,21072.839643324704,4204.609962704814,113.0,4008559.9753119107,1694967.0099513936,1201.2376890437279,0.00481430536451169,0.0,0.0
CIP_CT,multiple,2044,0.0,0.0,0.0,113.0,4008559.9753119107,1694967.0099513936,0.0,0.0,0.0,0.0
CIP_CT,multiple,2045,19.062338376891336,84291.35857329881,0.0,113.0,4008559.9753119107,1694967.0099513936,303.6258317003223,0.01925722145804676,0.0,0.0
CIP_CT,multiple,2046,19.062338376891336,84291.35857329881,0.0,113.0,4008559.9753119107,1694967.0099513936,303.6258317003223,0.01925722145804676,0.0,0.0
CIP_CT,multiple,2047,19.062338376891336,84291.35857329881,0.0,113.0,4008559.9753119107,1694967.0099513936,303.6258317003223,0.01925722145804676,0.0,0.0
CIP_CT,multiple,2048,19.062338376891336,84291.35857329881,0.0,113.0,4008559.9753119107,1694967.0099513936,303.6258317003223,0.01925722145804676,0.0,0.0
