GENERATION_PROJECT,build_year,gen_predetermined_cap,gen_predetermined_storage_energy_mwh
Oahu_CentralTrackingPV_PV_12,2044,0.0,.
Oahu_CentralTrackingPV_PV_12,2045,0.0,.
Oahu_CentralTrackingPV_PV_12,2046,0.0,.
Oahu_CentralTrackingPV_PV_12,2047,0.0,.
Oahu_CentralTrackingPV_PV_12,2048,0.0,.
Oahu_CentralTrackingPV_PV_12,2049,0.0,.
Oahu_CentralTrackingPV_PV_12,2050,0.0,.
Oahu_CentralTrackingPV_PV_13,2020,0.0,.
Oahu_CentralTrackingPV_PV_13,2021,0.0,.
Oahu_CentralTrackingPV_PV_13,2022,0.0,.
Oahu_CentralTrackingPV_PV_13,2023,0.0,.
Oahu_CentralTrackingPV_PV_13,2024,0.0,.
Oahu_CentralTrackingPV_PV_13,2025,0.0,.
Oahu_CentralTrackingPV_PV_13,2026,0.0,.
Oahu_CentralTrackingPV_PV_13,2027,0.0,.
Oahu_CentralTrackingPV_PV_13,2028,0.0,.
Oahu_CentralTrackingPV_PV_13,2029,0.0,.
Oahu_CentralTrackingPV_PV_13,2030,0.0,.
Oahu_CentralTrackingPV_PV_13,2031,0.0,.
Oahu_CentralTrackingPV_PV_13,2032,0.0,.
Oahu_CentralTrackingPV_PV_13,2033,0.0,.
Oahu_CentralTrackingPV_PV_13,2034,0.0,.
Oahu_CentralTrackingPV_PV_13,2035,0.0,.
Oahu_CentralTrackingPV_PV_13,2036,0.0,.
Oahu_CentralTrackingPV_PV_13,2037,0.0,.
Oahu_CentralTrackingPV_PV_13,2038,0.0,.
Oahu_CentralTrackingPV_PV_13,2039,0.0,.
Oahu_CentralTrackingPV_PV_13,2040,112.48318292550994,.
Oahu_CentralTrackingPV_PV_13,2041,0.0,.
Oahu_CentralTrackingPV_PV_13,2042,0.0,.
Oahu_CentralTrackingPV_PV_13,2043,0.0,.
Oahu_CentralTrackingPV_PV_13,2044,0.0,.
Oahu_CentralTrackingPV_PV_13,2045,346.7247004126766,.
Oahu_CentralTrackingPV_PV_13,2046,0.0,.
Oahu_CentralTrackingPV_PV_13,2047,0.0,.
Oahu_CentralTrackingPV_PV_13,2048,0.0,.
Oahu_CentralTrackingPV_PV_13,2049,0.0,.
Oahu_CentralTrackingPV_PV_13,2050,0.0,.
Oahu_CentralTrackingPV_PV_14,2020,0.0,.
Oahu_CentralTrackingPV_PV_14,2021,0.0,.
Oahu_CentralTrackingPV_PV_14,2022,0.0,.
Oahu_CentralTrackingPV_PV_14,2023,0.0,.
Oahu_CentralTrackingPV_PV_14,2024,0.0,.
Oahu_CentralTrackingPV_PV_14,2025,0.0,.
Oahu_CentralTrackingPV_PV_14,2026,0.0,.
Oahu_CentralTrackingPV_PV_14,2027,0.0,.
Oahu_CentralTrackingPV_PV_14,2028,0.0,.
Oahu_CentralTrackingPV_PV_14,2029,0.0,.
Oahu_CentralTrackingPV_PV_14,2030,0.0,.
Oahu_CentralTrackingPV_PV_14,2031,0.0,.
Oahu_CentralTrackingPV_PV_14,2032,0.0,.
Oahu_CentralTrackingPV_PV_14,2033,0.0,.
Oahu_CentralTrackingPV_PV_14,2034,0.0,.
Oahu_CentralTrackingPV_PV_14,2035,0.0,.
Oahu_CentralTrackingPV_PV_14,2036,0.0,.
Oahu_CentralTrackingPV_PV_14,2037,0.0,.
Oahu_CentralTrackingPV_PV_14,2038,0.0,.
Oahu_CentralTrackingPV_PV_14,2039,0.0,.
Oahu_CentralTrackingPV_PV_14,2040,0.0,.
Oahu_CentralTrackingPV_PV_14,2041,0.0,.
Oahu_CentralTrackingPV_PV_14,2042,0.0,.
Oahu_CentralTrackingPV_PV_14,2043,0.0,.
Oahu_CentralTrackingPV_PV_14,2044,0.0,.
Oahu_CentralTrackingPV_PV_14,2045,0.0,.
Oahu_CentralTrackingPV_PV_14,2046,0.0,.
Oahu_CentralTrackingPV_PV_14,2047,0.0,.
Oahu_CentralTrackingPV_PV_14,2048,0.0,.
Oahu_CentralTrackingPV_PV_14,2049,0.0,.
Oahu_CentralTrackingPV_PV_14,2050,0.0,.
Oahu_CentralTrackingPV_PV_15,2020,0.0,.
Oahu_CentralTrackingPV_PV_15,2021,0.0,.
Oahu_CentralTrackingPV_PV_15,2022,0.0,.
Oahu_CentralTrackingPV_PV_15,2023,0.0,.
Oahu_CentralTrackingPV_PV_15,2024,0.0,.
Oahu_CentralTrackingPV_PV_15,2025,0.0,.
Oahu_CentralTrackingPV_PV_15,2026,0.0,.
Oahu_CentralTrackingPV_PV_15,2027,0.0,.
Oahu_CentralTrackingPV_PV_15,2028,0.0,.
Oahu_CentralTrackingPV_PV_15,2029,0.0,.
Oahu_CentralTrackingPV_PV_15,2030,0.0,.
Oahu_CentralTrackingPV_PV_15,2031,0.0,.
Oahu_CentralTrackingPV_PV_15,2032,0.0,.
Oahu_CentralTrackingPV_PV_15,2033,0.0,.
Oahu_CentralTrackingPV_PV_15,2034,0.0,.
Oahu_CentralTrackingPV_PV_15,2035,0.0,.
Oahu_CentralTrackingPV_PV_15,2036,0.0,.
Oahu_CentralTrackingPV_PV_15,2037,0.0,.
Oahu_CentralTrackingPV_PV_15,2038,0.0,.
Oahu_CentralTrackingPV_PV_15,2039,0.0,.
Oahu_CentralTrackingPV_PV_15,2040,0.0,.
Oahu_CentralTrackingPV_PV_15,2041,0.0,.
Oahu_CentralTrackingPV_PV_15,2042,0.0,.
Oahu_CentralTrackingPV_PV_15,2043,0.0,.
Oahu_CentralTrackingPV_PV_15,2044,0.0,.
Oahu_CentralTrackingPV_PV_15,2045,0.0,.
Oahu_CentralTrackingPV_PV_15,2046,0.0,.
Oahu_CentralTrackingPV_PV_15,2047,0.0,.
Oahu_CentralTrackingPV_PV_15,2048,0.0,.
Oahu_CentralTrackingPV_PV_15,2049,0.0,.
Oahu_CentralTrackingPV_PV_15,2050,0.0,.
Oahu_CentralTrackingPV_PV_16,2020,0.0,.
Oahu_CentralTrackingPV_PV_16,2021,0.0,.
Oahu_CentralTrackingPV_PV_16,2022,0.0,.
Oahu_CentralTrackingPV_PV_16,2023,0.0,.
Oahu_CentralTrackingPV_PV_16,2024,0.0,.
Oahu_CentralTrackingPV_PV_16,2025,0.0,.
Oahu_CentralTrackingPV_PV_16,2026,0.0,.
Oahu_CentralTrackingPV_PV_16,2027,0.0,.
Oahu_CentralTrackingPV_PV_16,2028,0.0,.
Oahu_CentralTrackingPV_PV_16,2029,0.0,.
Oahu_CentralTrackingPV_PV_16,2030,0.0,.
Oahu_CentralTrackingPV_PV_16,2031,0.0,.
Oahu_CentralTrackingPV_PV_16,2032,0.0,.
Oahu_CentralTrackingPV_PV_16,2033,0.0,.
Oahu_CentralTrackingPV_PV_16,2034,0.0,.
Oahu_CentralTrackingPV_PV_16,2035,0.0,.
Oahu_CentralTrackingPV_PV_16,2036,0.0,.
Oahu_CentralTrackingPV_PV_16,2037,0.0,.
Oahu_CentralTrackingPV_PV_16,2038,0.0,.
Oahu_CentralTrackingPV_PV_16,2039,0.0,.
Oahu_CentralTrackingPV_PV_16,2040,0.0,.
Oahu_CentralTrackingPV_PV_16,2041,0.0,.
Oahu_CentralTrackingPV_PV_16,2042,0.0,.
Oahu_CentralTrackingPV_PV_16,2043,0.0,.
Oahu_CentralTrackingPV_PV_16,2044,0.0,.
Oahu_CentralTrackingPV_PV_16,2045,0.0,.
Oahu_CentralTrackingPV_PV_16,2046,0.0,.
Oahu_CentralTrackingPV_PV_16,2047,0.0,.
Oahu_CentralTrackingPV_PV_16,2048,0.0,.
Oahu_CentralTrackingPV_PV_16,2049,0.0,.
Oahu_CentralTrackingPV_PV_16,2050,0.0,.
Oahu_CentralTrackingPV_PV_17,2020,0.0,.
Oahu_CentralTrackingPV_PV_17,2021,0.0,.
Oahu_CentralTrackingPV_PV_17,2022,0.0,.
Oahu_CentralTrackingPV_PV_17,2023,0.0,.
Oahu_CentralTrackingPV_PV_17,2024,0.0,.
Oahu_CentralTrackingPV_PV_17,2025,0.0,.
Oahu_CentralTrackingPV_PV_17,2026,0.0,.
Oahu_CentralTrackingPV_PV_17,2027,0.0,.
Oahu_CentralTrackingPV_PV_17,2028,0.0,.
Oahu_CentralTrackingPV_PV_17,2029,0.0,.
Oahu_CentralTrackingPV_PV_17,2030,0.0,.
Oahu_CentralTrackingPV_PV_17,2031,0.0,.
Oahu_CentralTrackingPV_PV_17,2032,0.0,.
Oahu_CentralTrackingPV_PV_17,2033,0.0,.
Oahu_CentralTrackingPV_PV_17,2034,0.0,.
Oahu_CentralTrackingPV_PV_17,2035,0.0,.
Oahu_CentralTrackingPV_PV_17,2036,0.0,.
Oahu_CentralTrackingPV_PV_17,2037,0.0,.
Oahu_CentralTrackingPV_PV_17,2038,0.0,.
Oahu_CentralTrackingPV_PV_17,2039,0.0,.
Oahu_CentralTrackingPV_PV_17,2040,0.0,.
Oahu_CentralTrackingPV_PV_17,2041,0.0,.
Oahu_CentralTrackingPV_PV_17,2042,0.0,.
Oahu_CentralTrackingPV_PV_17,2043,0.0,.
Oahu_CentralTrackingPV_PV_17,2044,0.0,.
Oahu_CentralTrackingPV_PV_17,2045,0.0,.
Oahu_CentralTrackingPV_PV_17,2046,0.0,.
Oahu_CentralTrackingPV_PV_17,2047,0.0,.
Oahu_CentralTrackingPV_PV_17,2048,0.0,.
Oahu_CentralTrackingPV_PV_17,2049,0.0,.
Oahu_CentralTrackingPV_PV_17,2050,1.6526753939201058,.
Oahu_CentralTrackingPV_PV_18,2020,0.0,.
Oahu_CentralTrackingPV_PV_18,2021,0.0,.
Oahu_CentralTrackingPV_PV_18,2022,0.0,.
Oahu_CentralTrackingPV_PV_18,2023,0.0,.
Oahu_CentralTrackingPV_PV_18,2024,0.0,.
Oahu_CentralTrackingPV_PV_18,2025,0.0,.
Oahu_CentralTrackingPV_PV_18,2026,0.0,.
Oahu_CentralTrackingPV_PV_18,2027,0.0,.
Oahu_CentralTrackingPV_PV_18,2028,0.0,.
Oahu_CentralTrackingPV_PV_18,2029,0.0,.
Oahu_CentralTrackingPV_PV_18,2030,0.0,.
Oahu_CentralTrackingPV_PV_18,2031,0.0,.
Oahu_CentralTrackingPV_PV_18,2032,0.0,.
Oahu_CentralTrackingPV_PV_18,2033,0.0,.
Oahu_CentralTrackingPV_PV_18,2034,0.0,.
Oahu_CentralTrackingPV_PV_18,2035,0.0,.
Oahu_CentralTrackingPV_PV_18,2036,0.0,.
Oahu_CentralTrackingPV_PV_18,2037,0.0,.
Oahu_CentralTrackingPV_PV_18,2038,0.0,.
Oahu_CentralTrackingPV_PV_18,2039,0.0,.
Oahu_CentralTrackingPV_PV_18,2040,0.0,.
Oahu_CentralTrackingPV_PV_18,2041,0.0,.
Oahu_CentralTrackingPV_PV_18,2042,0.0,.
Oahu_CentralTrackingPV_PV_18,2043,0.0,.
Oahu_CentralTrackingPV_PV_18,2044,0.0,.
Oahu_CentralTrackingPV_PV_18,2045,0.0,.
Oahu_CentralTrackingPV_PV_18,2046,0.0,.
Oahu_CentralTrackingPV_PV_18,2047,0.0,.
Oahu_CentralTrackingPV_PV_18,2048,0.0,.
Oahu_CentralTrackingPV_PV_18,2049,0.0,.
Oahu_CentralTrackingPV_PV_18,2050,0.0,.
Oahu_DistBattery,2020,38.097,152.388
Oahu_DistBattery,2021,0.0,0.0
Oahu_DistBattery,2022,0.0,0.0
Oahu_DistBattery,2023,0.0,0.0
Oahu_DistBattery,2024,6.811999999999998,27.24799999999999
Oahu_DistBattery,2025,9.693000000000001,38.772000000000006
Oahu_DistBattery,2026,3.134999999999991,12.539999999999964
Oahu_DistBattery,2027,3.7319999999999993,14.927999999999997
Oahu_DistBattery,2028,4.542000000000002,18.168000000000006
Oahu_DistBattery,2029,5.323999999999998,21.295999999999992
Oahu_DistBattery,2030,6.115000000000013,24.46000000000005
Oahu_DistBattery,2031,6.71899999999998,26.87599999999992
Oahu_DistBattery,2032,7.3160000000000025,29.26400000000001
Oahu_DistBattery,2033,7.912999999999997,31.651999999999987
Oahu_DistBattery,2034,8.355000000000004,33.420000000000016
Oahu_DistBattery,2035,46.82000000000002,187.2800000000001
Oahu_DistBattery,2036,9.006,36.024
Oahu_DistBattery,2037,9.314999999999998,37.25999999999999
Oahu_DistBattery,2038,9.490000000000009,37.960000000000036
Oahu_DistBattery,2039,16.36799999999998,65.47199999999992
Oahu_DistBattery,2040,19.381000000000043,77.52400000000017
Oahu_DistBattery,2041,12.91199999999995,51.6479999999998
Oahu_DistBattery,2042,13.559000000000026,54.236000000000104
Oahu_DistBattery,2043,14.415999999999968,57.663999999999874
Oahu_DistBattery,2044,15.26300000000002,61.05200000000008
Oahu_DistBattery,2045,16.213000000000008,64.85200000000003
Oahu_DistBattery,2046,6.71899999999998,26.87599999999992
Oahu_DistBattery,2047,7.3160000000000025,29.26400000000001
Oahu_DistBattery,2048,7.912999999999997,31.651999999999987
Oahu_DistBattery,2049,8.355000000000004,33.420000000000016
Oahu_DistBattery,2050,46.82000000000002,187.2800000000001
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2020,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2021,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2022,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2023,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2024,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2025,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2026,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2027,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2028,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2029,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2030,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2031,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2032,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2033,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2034,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2035,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2036,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2037,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2038,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2039,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2040,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2041,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2042,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2043,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2044,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2045,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2046,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2047,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2048,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2049,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2050,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2013,9.887031160550642,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2014,5.78753043544428,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2015,3.25041975436016,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2016,6.79264776596962,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2017,6.76427751873704,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2018,14.312789728831598,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2019,2.88971232526034,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2020,25.43595309023001,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2021,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2022,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2023,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2024,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2025,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2026,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2027,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2028,7.299999999999841,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2029,25.799999999999955,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2030,4.62689428193741,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2031,28.399999999999864,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2032,29.700000000000045,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2033,5.006970967944163,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2034,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2035,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2036,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2037,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2038,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2039,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2040,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2041,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2042,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2043,9.887031160550642,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2044,5.78753043544428,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2045,3.250419754360129,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2046,6.79264776596962,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2047,6.76427751873704,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2048,14.312789728831598,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2049,2.88971232526034,.
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2050,14.740887783657023,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2013,38.90296883944939,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2014,22.7724695645557,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2015,12.789580245639801,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2016,26.7273522340304,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2017,26.615722481263,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2018,56.31721027116839,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2019,11.3702876747397,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2020,100.08404690977,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2021,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2022,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2023,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2024,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2025,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2026,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2027,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2028,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2029,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2030,22.673105718062693,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2031,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2032,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2033,25.4930290320558,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2034,31.299999999999955,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2035,32.20000000000016,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2036,32.499999999999886,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2037,32.89999999999998,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2038,1.8773539656884566,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2039,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2040,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2041,32.99999999999977,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2042,33.09999999999991,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2043,133.04699820528504,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2044,80.34072721356296,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2045,12.789580245639797,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2046,26.7273522340304,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2047,26.615722481263,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2048,56.31721027116839,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2049,11.3702876747397,.
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2050,100.08404690976991,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2020,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2021,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2022,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2023,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2024,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2025,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2026,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2027,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2028,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2029,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2030,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2031,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2032,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2033,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2034,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2035,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2036,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2037,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2038,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2039,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2041,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2042,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2043,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2044,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2046,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2047,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2048,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2049,0.0,.
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2050,0.0,.
Oahu_H-Power,1989,73.0,.
Oahu_Hawaii_Cogen,1982,12.2,.
Oahu_IC_Barge,2020,0.0,.
Oahu_IC_Barge,2021,0.0,.
Oahu_IC_Barge,2022,0.0,.
Oahu_IC_Barge,2023,0.0,.
Oahu_IC_Barge,2024,0.0,.
Oahu_IC_Barge,2025,0.0,.
Oahu_IC_Barge,2026,0.0,.
Oahu_IC_Barge,2027,0.0,.
Oahu_IC_Barge,2028,0.0,.
Oahu_IC_Barge,2029,0.0,.
Oahu_IC_Barge,2030,0.0,.
Oahu_IC_Barge,2031,0.0,.
Oahu_IC_Barge,2032,0.0,.
Oahu_IC_Barge,2033,0.0,.
Oahu_IC_Barge,2034,0.0,.
Oahu_IC_Barge,2035,0.0,.
Oahu_IC_Barge,2036,0.0,.
Oahu_IC_Barge,2037,0.0,.
Oahu_IC_Barge,2038,0.0,.
Oahu_IC_Barge,2039,0.0,.
Oahu_IC_Barge,2040,0.0,.
Oahu_IC_Barge,2041,0.0,.
Oahu_IC_Barge,2042,0.0,.
Oahu_IC_Barge,2043,0.0,.
Oahu_IC_Barge,2044,0.0,.
Oahu_IC_Barge,2045,67.14556800000001,.
Oahu_IC_Barge,2046,0.0,.
Oahu_IC_Barge,2047,0.0,.
Oahu_IC_Barge,2048,0.0,.
Oahu_IC_Barge,2049,0.0,.
Oahu_IC_Barge,2050,0.0,.
Oahu_IC_MCBH,2020,0.0,.
Oahu_IC_MCBH,2021,0.0,.
Oahu_IC_MCBH,2022,0.0,.
Oahu_IC_MCBH,2023,0.0,.
Oahu_IC_MCBH,2024,0.0,.
Oahu_IC_MCBH,2025,0.0,.
Oahu_IC_MCBH,2026,0.0,.
Oahu_IC_MCBH,2027,0.0,.
Oahu_IC_MCBH,2028,0.0,.
Oahu_IC_MCBH,2029,0.0,.
Oahu_IC_MCBH,2030,0.0,.
Oahu_IC_MCBH,2031,0.0,.
Oahu_IC_MCBH,2032,0.0,.
Oahu_IC_MCBH,2033,0.0,.
Oahu_IC_MCBH,2034,0.0,.
Oahu_IC_MCBH,2035,0.0,.
Oahu_IC_MCBH,2036,0.0,.
Oahu_IC_MCBH,2037,0.0,.
Oahu_IC_MCBH,2038,0.0,.
Oahu_IC_MCBH,2039,0.0,.
Oahu_IC_MCBH,2040,0.0,.
Oahu_IC_MCBH,2041,0.0,.
Oahu_IC_MCBH,2042,0.0,.
Oahu_IC_MCBH,2043,0.0,.
Oahu_IC_MCBH,2044,0.0,.
Oahu_IC_MCBH,2045,0.0,.
Oahu_IC_MCBH,2046,0.0,.
Oahu_IC_MCBH,2047,0.0,.
Oahu_IC_MCBH,2048,0.0,.
Oahu_IC_MCBH,2049,0.0,.
Oahu_IC_MCBH,2050,0.0,.
Oahu_IC_Schofield,2018,48.84,.
Oahu_IC_Schofield,2020,0.0,.
Oahu_IC_Schofield,2021,0.0,.
Oahu_IC_Schofield,2022,0.0,.
Oahu_IC_Schofield,2023,0.0,.
Oahu_IC_Schofield,2024,0.0,.
Oahu_IC_Schofield,2025,0.0,.
Oahu_IC_Schofield,2026,0.0,.
Oahu_IC_Schofield,2027,0.0,.
Oahu_IC_Schofield,2028,0.0,.
Oahu_IC_Schofield,2029,0.0,.
Oahu_IC_Schofield,2030,0.0,.
Oahu_IC_Schofield,2031,0.0,.
Oahu_IC_Schofield,2032,0.0,.
Oahu_IC_Schofield,2033,0.0,.
Oahu_IC_Schofield,2034,0.0,.
Oahu_IC_Schofield,2035,0.0,.
Oahu_IC_Schofield,2036,0.0,.
Oahu_IC_Schofield,2037,0.0,.
Oahu_IC_Schofield,2038,0.0,.
Oahu_IC_Schofield,2039,0.0,.
Oahu_IC_Schofield,2040,0.0,.
Oahu_IC_Schofield,2041,0.0,.
Oahu_IC_Schofield,2042,0.0,.
Oahu_IC_Schofield,2043,0.0,.
Oahu_IC_Schofield,2044,0.0,.
Oahu_IC_Schofield,2045,0.0,.
Oahu_IC_Schofield,2046,0.0,.
Oahu_IC_Schofield,2047,0.0,.
Oahu_IC_Schofield,2048,0.0,.
Oahu_IC_Schofield,2049,0.0,.
Oahu_IC_Schofield,2050,0.0,.
Oahu_Kahe_1,1963,82.1,.
Oahu_Kahe_2,1964,82.1,.
Oahu_Kahe_3,1970,86.1,.
